NormalFrameMask
2023”N11ŒŽ24“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,Hitting,InputValue,AcceInput,SteeringInput,BrakeInput,Moving Cars,dX,dZ,Distance,Moving Bicycles,dX,dZ,Distance
15:27:42,0.3733,0.3333,0.0000,0.0915,1.7313,0.0007,False,,0.0000,0.0000,0.0000,,1.5000,192.2465,192.2523,,-1.8650,96.6532,96.6712
15:27:42,0.5778,0.2045,0.0000,0.2187,2.7175,0.0004,False,,0.0000,-0.0006,0.0000,,1.5000,190.4525,190.4585,,-1.8650,96.8696,96.8875
15:27:42,0.6434,0.0655,-0.0001,0.2847,3.1079,-0.0037,False,,0.0000,-0.0006,0.0000,,1.5002,189.7199,189.7258,,-1.8648,96.9817,96.9996
15:27:42,0.6912,0.0479,-0.0001,0.3208,3.2958,-0.0064,False,,0.0000,-0.0006,0.0000,,1.5003,189.3504,189.3564,,-1.8647,97.0430,97.0609
15:27:42,0.7301,0.0389,-0.0001,0.3590,3.4904,-0.0079,False,,0.0000,-0.0006,0.0000,,1.5004,188.9789,188.9848,,-1.8646,97.1081,97.1260
15:27:42,0.7661,0.0360,-0.0001,0.3996,3.6967,-0.0092,False,,0.0000,-0.0006,0.0000,,1.5005,188.6050,188.6110,,-1.8645,97.1768,97.1947
15:27:42,0.8030,0.0370,-0.0001,0.4422,3.8904,-0.0098,False,,0.0000,-0.0006,0.0000,,1.5005,188.2290,188.2350,,-1.8645,97.2490,97.2669
15:27:42,0.8367,0.0337,-0.0001,0.4644,3.9867,-0.0104,False,,0.0000,-0.0006,0.0000,,1.5006,188.0402,188.0462,,-1.8644,97.2864,97.3043
15:27:42,0.8760,0.0392,-0.0002,0.5103,4.1780,-0.0111,False,,0.0000,-0.0006,0.0000,,1.5006,187.6609,187.6669,,-1.8644,97.3639,97.3818
15:27:42,0.9104,0.0344,-0.0002,0.5583,4.3689,-0.0118,False,,0.0000,-0.0006,0.0000,,1.5007,187.2796,187.2856,,-1.8643,97.4446,97.4624
15:27:42,0.9479,0.0375,-0.0002,0.6084,4.5597,-0.0126,False,,0.0000,-0.0009,0.0000,,1.5007,186.8961,186.9021,,-1.8643,97.5288,97.5466
15:27:42,0.9841,0.0362,-0.0002,0.6592,4.5570,-0.0138,False,,0.0119,-0.0012,0.0000,,1.5008,186.5120,186.5181,,-1.8642,97.6177,97.6355
15:27:42,1.0191,0.0350,-0.0003,0.6847,4.5947,-0.0146,False,,0.1296,-0.0020,0.0000,,1.5009,186.3198,186.3259,,-1.8641,97.6641,97.6819
15:27:42,1.0521,0.0330,-0.0003,0.7364,4.6864,-0.0173,False,,0.2619,-0.0030,0.0000,,1.5011,185.9347,185.9408,,-1.8639,97.7604,97.7782
15:27:42,1.0873,0.0353,-0.0004,0.7897,4.8341,-0.0213,False,,0.4041,-0.0041,0.0000,,1.5014,185.5481,185.5542,,-1.8636,97.8609,97.8786
15:27:42,1.1230,0.0357,-0.0006,0.8450,5.0213,-0.0268,False,,0.5000,-0.0051,0.0000,,1.5017,185.1595,185.1656,,-1.8633,97.9636,97.9814
15:27:42,1.1572,0.0342,-0.0007,0.8734,5.1164,-0.0302,False,,0.5000,-0.0060,0.0000,,1.5020,184.9644,184.9705,,-1.8630,98.0167,98.0344
15:27:42,1.1916,0.0344,-0.0009,0.9320,5.3234,-0.0382,False,,0.5469,-0.0069,0.0000,,1.5025,184.5725,184.5786,,-1.8625,98.1254,98.1431
15:27:42,1.2268,0.0351,-0.0012,0.9932,5.5687,-0.0479,False,,0.6498,-0.0076,0.0000,,1.5032,184.1780,184.1841,,-1.8618,98.2365,98.2542
15:27:42,1.2605,0.0337,-0.0015,1.0574,5.8576,-0.0591,False,,0.7626,-0.0082,0.0000,,1.5040,183.7804,183.7865,,-1.8610,98.3503,98.3679
15:27:42,1.2944,0.0339,-0.0016,1.0909,6.0272,-0.0655,False,,0.9096,-0.0090,0.0000,,1.5044,183.5802,183.5864,,-1.8606,98.4078,98.4254
15:27:43,1.3291,0.0347,-0.0020,1.1610,6.4085,-0.0799,False,,1.0000,-0.0095,0.0000,,1.5054,183.1767,183.1829,,-1.8596,98.5238,98.5413
15:27:43,1.3636,0.0345,-0.0025,1.2355,6.7930,-0.0962,False,,1.0000,-0.0099,0.0000,,1.5066,182.7690,182.7752,,-1.8584,98.6409,98.6584
15:27:43,1.3973,0.0336,-0.0028,1.2743,6.9852,-0.1050,False,,1.0000,-0.0102,0.0000,,1.5072,182.5635,182.5697,,-1.8578,98.6999,98.7174
15:27:43,1.4316,0.0344,-0.0033,1.3551,7.3690,-0.1237,False,,1.0000,-0.0104,0.0000,,1.5086,182.1494,182.1556,,-1.8564,98.8187,98.8361
15:27:43,1.4668,0.0352,-0.0040,1.4401,7.7524,-0.1438,False,,1.0000,-0.0104,0.0000,,1.5101,181.7310,181.7372,,-1.8549,98.9386,98.9560
15:27:43,1.5016,0.0348,-0.0047,1.5295,8.1353,-0.1650,False,,1.0000,-0.0104,0.0000,,1.5117,181.3083,181.3146,,-1.8533,99.0597,99.0770
15:27:43,1.5365,0.0349,-0.0050,1.5757,8.3266,-0.1760,False,,1.0000,-0.0104,0.0000,,1.5125,181.0954,181.1017,,-1.8525,99.1206,99.1379
15:27:43,1.5699,0.0334,-0.0058,1.6714,8.7088,-0.1987,False,,1.0000,-0.0104,0.0000,,1.5143,180.6663,180.6727,,-1.8507,99.2428,99.2600
15:27:43,1.6032,0.0334,-0.0067,1.7714,9.0905,-0.2224,False,,1.0000,-0.0104,0.0000,,1.5162,180.2330,180.2394,,-1.8488,99.3649,99.3821
15:27:43,1.6378,0.0346,-0.0072,1.8229,9.2812,-0.2347,False,,1.0000,-0.0104,0.0000,,1.5171,180.0148,180.0212,,-1.8479,99.4252,99.4424
15:27:43,1.6723,0.0345,-0.0081,1.9292,9.6621,-0.2599,False,,1.0000,-0.0104,0.0000,,1.5192,179.5752,179.5816,,-1.8458,99.5486,99.5657
15:27:43,1.7077,0.0354,-0.0092,2.0397,10.0426,-0.2860,False,,1.0000,-0.0104,0.0000,,1.5214,179.1313,179.1378,,-1.8436,99.6745,99.6916
15:27:43,1.7444,0.0367,-0.0104,2.1545,10.4226,-0.3131,False,,1.0000,-0.0103,0.0000,,1.5237,178.6832,178.6897,,-1.8413,99.8000,99.8170
15:27:43,1.7773,0.0329,-0.0110,2.2134,10.6125,-0.3270,False,,1.0000,-0.0103,0.0000,,1.5249,178.4576,178.4641,,-1.8401,99.8631,99.8800
15:27:43,1.8126,0.0353,-0.0123,2.3345,10.9917,-0.3555,False,,1.0000,-0.0103,0.0000,,1.5274,178.0032,178.0098,,-1.8376,99.9884,100.0053
15:27:43,1.8480,0.0354,-0.0137,2.4598,11.3705,-0.3850,False,,1.0000,-0.0103,0.0000,,1.5301,177.5446,177.5512,,-1.8349,100.1100,100.1268
15:27:43,1.8830,0.0350,-0.0152,2.5893,11.7488,-0.4154,False,,1.0000,-0.0103,0.0000,,1.5329,177.0818,177.0884,,-1.8321,100.2416,100.2584
15:27:43,1.9170,0.0341,-0.0160,2.6556,11.9378,-0.4310,False,,1.0000,-0.0103,0.0000,,1.5343,176.8488,176.8555,,-1.8307,100.3054,100.3221
15:27:43,1.9512,0.0342,-0.0177,2.7914,12.3153,-0.4628,False,,1.0000,-0.0103,0.0000,,1.5374,176.3797,176.3864,,-1.8276,100.4240,100.4406
15:27:43,1.9852,0.0340,-0.0195,2.9313,12.6924,-0.4957,False,,1.0000,-0.0103,0.0000,,1.5406,175.9064,175.9131,,-1.8244,100.5363,100.5529
15:27:43,2.0193,0.0341,-0.0205,3.0029,12.8808,-0.5124,False,,1.0000,-0.0102,0.0000,,1.5423,175.6682,175.6750,,-1.8228,100.5918,100.6083
15:27:43,2.0542,0.0349,-0.0225,3.1491,13.2571,-0.5463,False,,1.0000,-0.0101,0.0000,,1.5457,175.1886,175.1954,,-1.8193,100.6988,100.7153
15:27:43,2.0887,0.0346,-0.0246,3.2995,13.6330,-0.5803,False,,1.0000,-0.0096,0.0000,,1.5493,174.7049,174.7117,,-1.8157,100.8012,100.8175
15:27:43,2.1239,0.0352,-0.0268,3.4541,14.0083,-0.6139,False,,1.0000,-0.0090,0.0000,,1.5529,174.2169,174.2239,,-1.8121,100.8978,100.9141
15:27:43,2.1585,0.0345,-0.0280,3.5330,14.1958,-0.6304,False,,1.0000,-0.0085,0.0000,,1.5548,173.9714,173.9784,,-1.8102,100.9429,100.9592
15:27:43,2.1923,0.0338,-0.0304,3.6938,14.5705,-0.6627,False,,1.0000,-0.0082,0.0000,,1.5586,173.4773,173.4843,,-1.8064,101.0286,101.0447
15:27:43,2.2273,0.0350,-0.0329,3.8588,14.9446,-0.6947,False,,1.0000,-0.0082,0.0000,,1.5625,172.9789,172.9860,,-1.8025,101.1151,101.1311
15:27:43,2.2616,0.0343,-0.0356,4.0280,15.3183,-0.7268,False,,1.0000,-0.0082,0.0000,,1.5665,172.4765,172.4836,,-1.7985,101.1920,101.2080
15:27:43,2.2959,0.0343,-0.0370,4.1141,15.5050,-0.7430,False,,1.0000,-0.0082,0.0000,,1.5686,172.2237,172.2308,,-1.7964,101.2282,101.2442
15:27:44,2.3296,0.0336,-0.0399,4.2895,15.8779,-0.7758,False,,1.0000,-0.0082,0.0000,,1.5729,171.7150,171.7222,,-1.7921,101.2968,101.3126
15:27:44,2.3633,0.0337,-0.0430,4.4690,16.2504,-0.8092,False,,1.0000,-0.0082,0.0000,,1.5774,171.2022,171.2094,,-1.7876,101.3605,101.3763
15:27:44,2.4034,0.0401,-0.0462,4.6526,16.6223,-0.8432,False,,1.0000,-0.0082,0.0000,,1.5820,170.6852,170.6926,,-1.7829,101.4184,101.4340
15:27:44,2.4401,0.0367,-0.0496,4.8403,16.9938,-0.8779,False,,1.0000,-0.0082,0.0000,,1.5869,170.1642,170.1716,,-1.7781,101.4733,101.4889
15:27:44,2.4742,0.0342,-0.0514,4.9358,17.1793,-0.8955,False,,1.0000,-0.0082,0.0000,,1.5895,169.9021,169.9095,,-1.7756,101.4995,101.5151
15:27:44,2.5066,0.0324,-0.0550,5.1297,17.5501,-0.9312,False,,1.0000,-0.0082,0.0000,,1.5947,169.3748,169.3823,,-1.7703,101.5479,101.5633
15:27:44,2.5410,0.0343,-0.0589,5.3278,17.9203,-0.9677,False,,1.0000,-0.0082,0.0000,,1.6001,168.8434,168.8510,,-1.7649,101.5910,101.6063
15:27:44,2.5761,0.0351,-0.0609,5.4283,18.1052,-0.9862,False,,1.0000,-0.0082,0.0000,,1.6029,168.5762,168.5838,,-1.7621,101.6106,101.6259
15:27:44,2.6090,0.0329,-0.0651,5.6324,18.3728,-1.0238,False,,1.0000,-0.0082,0.0000,,1.6087,168.0389,168.0466,,-1.7563,101.6461,101.6613
15:27:44,2.6410,0.0321,-0.0695,5.8406,18.7430,-1.0621,False,,1.0000,-0.0082,0.0000,,1.6147,167.4974,167.5052,,-1.7503,101.6720,101.6871
15:27:44,2.6762,0.0352,-0.0718,5.9469,19.1496,-1.0818,False,,1.0000,-0.0082,0.0000,,1.6178,167.2244,167.2322,,-1.7472,101.6830,101.6980
15:27:44,2.7094,0.0332,-0.0765,6.1618,19.6990,-1.1212,False,,1.0000,-0.0082,0.0000,,1.6242,166.6761,166.6840,,-1.7408,101.7102,101.7251
15:27:44,2.7450,0.0357,-0.0815,6.3808,20.0856,-1.1613,False,,1.0000,-0.0082,0.0000,,1.6309,166.1239,166.1319,,-1.7341,101.7303,101.7451
15:27:44,2.7814,0.0363,-0.0867,6.6037,20.3899,-1.2021,False,,1.0000,-0.0082,0.0000,,1.6378,165.5676,165.5757,,-1.7272,101.7437,101.7583
15:27:44,2.8166,0.0353,-0.0893,6.7145,19.9443,-1.2222,False,,1.0000,-0.0084,0.0000,,1.6413,165.2902,165.2983,,-1.7237,101.7506,101.7652
15:27:44,2.8499,0.0333,-0.0949,6.9431,20.3695,-1.2625,False,,1.0000,-0.0084,0.0000,,1.6486,164.7283,164.7365,,-1.7164,101.7569,101.7714
15:27:44,2.8864,0.0364,-0.1008,7.1766,20.8489,-1.3051,False,,1.0000,-0.0085,0.0000,,1.6563,164.1615,164.1699,,-1.7087,101.7575,101.7718
15:27:44,2.9218,0.0354,-0.1068,7.4129,21.0578,-1.3570,False,,1.0000,-0.0085,0.0000,,1.6646,163.5919,163.6004,,-1.7004,101.7570,101.7712
15:27:44,2.9580,0.0362,-0.1101,7.5344,21.8862,-1.3824,False,,1.0000,-0.0086,0.0000,,1.6688,163.3037,163.3122,,-1.6962,101.7531,101.7672
15:27:44,2.9921,0.0341,-0.1166,7.7773,22.2621,-1.4341,False,,1.0000,-0.0087,0.0000,,1.6776,162.7276,162.7362,,-1.6874,101.7445,101.7585
15:27:44,3.0267,0.0346,-0.1235,8.0245,22.6327,-1.4803,False,,1.0000,-0.0087,0.0000,,1.6865,162.1471,162.1559,,-1.6785,101.7306,101.7444
15:27:44,3.0619,0.0352,-0.1307,8.2757,22.9897,-1.5253,False,,1.0000,-0.0087,0.0000,,1.6956,161.5626,161.5715,,-1.6694,101.7115,101.7252
15:27:44,3.0986,0.0367,-0.1344,8.4012,22.6001,-1.5502,False,,1.0000,-0.0087,0.0000,,1.7003,161.2704,161.2794,,-1.6647,101.7027,101.7164
15:27:44,3.1321,0.0336,-0.1420,8.6584,22.9671,-1.5975,False,,1.0000,-0.0087,0.0000,,1.7100,160.6799,160.6890,,-1.6550,101.6780,101.6915
15:27:44,3.1668,0.0347,-0.1500,8.9196,23.3221,-1.6474,False,,1.0000,-0.0087,0.0000,,1.7201,160.0854,160.0947,,-1.6449,101.6494,101.6627
15:27:44,3.2041,0.0374,-0.1584,9.1848,23.6802,-1.6981,False,,1.0000,-0.0087,0.0000,,1.7306,159.4870,159.4964,,-1.6344,101.6153,101.6285
