Normal
2023”N10ŒŽ31“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,Hitting,InputValue,AcceInput,SteeringInput,BrakeInput,Moving Cars,dX,dZ,Distance,Moving Bicycles,dX,dZ,Distance
15:40:24,0.3733,0.3333,-1.5000,0.0914,1.7503,-0.0025,False,,0.0000,0.0000,0.0000,,3.0001,189.2467,189.2705,,-0.8649,96.6533,96.6571
15:40:24,0.5508,0.1775,-1.5000,0.2034,2.6286,-0.0019,False,,0.0000,-0.0009,0.0000,,3.0001,186.1349,186.1590,,-0.8649,96.8440,96.8478
15:40:24,0.6327,0.0819,-1.5001,0.2673,3.0201,-0.0018,False,,0.0000,-0.0009,0.0000,,3.0002,184.7376,184.7620,,-0.8648,96.9525,96.9563
15:40:24,0.6824,0.0497,-1.5001,0.3209,3.3212,-0.0025,False,,0.0000,-0.0009,0.0000,,3.0002,183.6841,183.7086,,-0.8648,97.0436,97.0474
15:40:24,0.7252,0.0429,-1.5001,0.3591,3.4923,-0.0031,False,,0.0000,-0.0009,0.0000,,3.0003,182.9792,183.0038,,-0.8647,97.1090,97.1129
15:40:24,0.7642,0.0389,-1.5001,0.3997,3.7051,-0.0039,False,,0.0000,-0.0009,0.0000,,3.0003,182.2720,182.2967,,-0.8647,97.1780,97.1818
15:40:24,0.8014,0.0372,-1.5002,0.4423,3.8875,-0.0048,False,,0.0000,-0.0009,0.0000,,3.0004,181.5627,181.5874,,-0.8646,97.2506,97.2544
15:40:25,0.8375,0.0361,-1.5002,0.4645,3.9846,-0.0052,False,,0.0000,-0.0009,0.0000,,3.0004,181.2072,181.2320,,-0.8646,97.2883,97.2921
15:40:25,0.8738,0.0363,-1.5002,0.5104,4.1819,-0.0062,False,,0.0000,-0.0009,0.0000,,3.0005,180.4946,180.5195,,-0.8645,97.3661,97.3699
15:40:25,0.9111,0.0374,-1.5002,0.5584,4.3726,-0.0071,False,,0.0000,-0.0009,0.0000,,3.0005,179.7799,179.8049,,-0.8645,97.4470,97.4509
