Normal
2023”N10ŒŽ31“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,Hitting,InputValue,AcceInput,SteeringInput,BrakeInput,Moving Cars,dX,dZ,Distance,Moving Bicycles,dX,dZ,Distance
14:06:25,0.3733,0.3333,-1.5000,0.0914,1.7503,-0.0025,False,,0.0000,0.0000,0.0000,,3.0001,189.2467,189.2705,,-0.8649,96.6533,96.6571
14:06:26,0.5582,0.1849,-1.4999,0.2036,2.6267,-0.0016,False,,0.0000,0.0014,0.0000,,3.0000,186.1347,186.1588,,-0.8650,96.8437,96.8476
14:06:26,0.6501,0.0919,-1.5000,0.2847,3.1171,-0.0069,False,,0.0000,-0.0020,0.0000,,3.0003,184.3869,184.4113,,-0.8647,96.9819,96.9857
14:06:26,0.6991,0.0490,-1.5000,0.3210,3.3203,-0.0080,False,,0.0000,-0.0020,0.0000,,3.0004,183.6839,183.7084,,-0.8646,97.0434,97.0473
14:06:26,0.7531,0.0540,-1.5001,0.3792,3.5921,-0.0106,False,,0.0000,-0.0020,0.0000,,3.0005,182.6257,182.6504,,-0.8645,97.1430,97.1468
14:06:26,0.7990,0.0459,-1.5001,0.4209,3.7906,-0.0125,False,,0.0000,-0.0020,0.0000,,3.0007,181.9174,181.9422,,-0.8643,97.2137,97.2175
14:06:26,0.8446,0.0455,-1.5002,0.4873,4.0824,-0.0156,False,,0.0000,-0.0020,0.0000,,3.0009,180.8511,180.8760,,-0.8641,97.3266,97.3304
14:06:26,0.8898,0.0453,-1.5003,0.5342,4.2762,-0.0177,False,,0.0000,-0.0020,0.0000,,3.0010,180.1374,180.1624,,-0.8640,97.4061,97.4099
14:06:26,0.9349,0.0451,-1.5003,0.5833,4.4672,-0.0197,False,,0.0000,-0.0016,0.0000,,3.0012,179.4217,179.4468,,-0.8638,97.4889,97.4927
14:06:26,0.9775,0.0426,-1.5004,0.6331,4.4644,-0.0213,False,,0.0169,-0.0014,0.0000,,3.0013,178.7053,178.7305,,-0.8637,97.5764,97.5802
14:06:26,1.0230,0.0456,-1.5005,0.7085,4.5525,-0.0237,False,,0.1345,-0.0014,0.0000,,3.0015,177.6299,177.6552,,-0.8635,97.7174,97.7212
14:06:26,1.0683,0.0453,-1.5005,0.7599,4.6631,-0.0252,False,,0.3159,-0.0014,0.0000,,3.0016,176.9118,176.9373,,-0.8634,97.8171,97.8209
14:06:26,1.1125,0.0442,-1.5006,0.8129,4.8093,-0.0268,False,,0.3943,-0.0014,0.0000,,3.0017,176.1921,176.2177,,-0.8633,97.9207,97.9245
14:06:26,1.1552,0.0427,-1.5007,0.8676,4.9561,-0.0285,False,,0.3894,-0.0014,0.0000,,3.0019,175.4708,175.4965,,-0.8631,98.0274,98.0312
14:06:26,1.1984,0.0432,-1.5007,0.9239,5.1030,-0.0302,False,,0.3894,-0.0014,0.0000,,3.0020,174.7479,174.7737,,-0.8630,98.1386,98.1423
14:06:26,1.2413,0.0429,-1.5008,1.0114,5.3230,-0.0329,False,,0.3894,-0.0014,0.0000,,3.0022,173.6604,173.6863,,-0.8628,98.3115,98.3153
14:06:26,1.2899,0.0486,-1.5009,1.0718,5.4713,-0.0347,False,,0.3943,-0.0014,0.0000,,3.0024,172.9333,172.9594,,-0.8626,98.4307,98.4345
14:06:26,1.3354,0.0455,-1.5010,1.1338,5.6214,-0.0366,False,,0.3992,-0.0014,0.0000,,3.0026,172.2047,172.2308,,-0.8624,98.5546,98.5584
14:06:26,1.3786,0.0433,-1.5011,1.1975,5.7768,-0.0386,False,,0.4139,-0.0014,0.0000,,3.0027,171.4742,171.5005,,-0.8623,98.6817,98.6855
14:06:26,1.4216,0.0429,-1.5012,1.2966,6.0240,-0.0416,False,,0.4384,-0.0014,0.0000,,3.0030,170.3752,170.4017,,-0.8620,98.8794,98.8831
14:06:27,1.4645,0.0429,-1.5013,1.3650,6.2049,-0.0437,False,,0.4825,-0.0014,0.0000,,3.0032,169.6401,169.6667,,-0.8618,99.0153,99.0191
14:06:27,1.5079,0.0434,-1.5014,1.4355,6.3934,-0.0459,False,,0.5000,-0.0014,0.0000,,3.0034,168.9030,168.9297,,-0.8616,99.1546,99.1583
14:06:27,1.5524,0.0445,-1.5015,1.5081,6.5822,-0.0481,False,,0.5000,-0.0014,0.0000,,3.0036,168.1637,168.1905,,-0.8614,99.2970,99.3008
14:06:27,1.5969,0.0445,-1.5016,1.5830,6.7858,-0.0504,False,,0.5420,-0.0014,0.0000,,3.0038,167.4222,167.4492,,-0.8612,99.4413,99.4450
14:06:27,1.6412,0.0443,-1.5018,1.7000,7.1443,-0.0540,False,,0.6351,-0.0014,0.0000,,3.0041,166.3052,166.3323,,-0.8609,99.6640,99.6677
14:06:27,1.6872,0.0460,-1.5020,1.7816,7.4093,-0.0566,False,,0.7037,-0.0014,0.0000,,3.0044,165.5569,165.5842,,-0.8606,99.8150,99.8187
14:06:27,1.7310,0.0438,-1.5021,1.8662,7.6854,-0.0592,False,,0.7282,-0.0014,0.0000,,3.0046,164.8057,164.8331,,-0.8604,99.9678,99.9715
14:06:27,1.7724,0.0413,-1.5023,1.9539,7.9621,-0.0620,False,,0.7282,-0.0014,0.0000,,3.0049,164.0513,164.0788,,-0.8601,100.1232,100.1269
14:06:27,1.8159,0.0435,-1.5024,2.0447,8.2384,-0.0646,False,,0.7282,-0.0012,0.0000,,3.0052,163.2939,163.3215,,-0.8598,100.2804,100.2841
14:06:27,1.8595,0.0437,-1.5026,2.1385,8.5144,-0.0672,False,,0.7282,-0.0012,0.0000,,3.0054,162.5334,162.5612,,-0.8596,100.4398,100.4435
14:06:27,1.9041,0.0445,-1.5028,2.2851,8.9304,-0.0706,False,,0.7331,-0.0009,0.0000,,3.0058,161.3869,161.4149,,-0.8592,100.6774,100.6810
14:06:27,1.9524,0.0483,-1.5030,2.3866,9.2142,-0.0723,False,,0.7528,-0.0004,0.0000,,3.0061,160.6186,160.6468,,-0.8589,100.8298,100.8334
14:06:27,1.9996,0.0472,-1.5031,2.4917,9.5333,-0.0732,False,,0.8557,0.0000,0.0000,,3.0063,159.8470,159.8752,,-0.8588,100.9776,100.9812
14:06:27,2.0465,0.0470,-1.5033,2.6565,10.0714,-0.0720,False,,0.9537,0.0009,0.0000,,3.0064,158.6821,158.7106,,-0.8586,101.1893,101.1930
14:06:27,2.0936,0.0471,-1.5034,2.7716,10.4485,-0.0699,False,,1.0000,0.0012,0.0000,,3.0064,157.9005,157.9291,,-0.8586,101.3238,101.3275
14:06:27,2.1392,0.0455,-1.5035,2.8908,10.8280,-0.0671,False,,1.0000,0.0012,0.0000,,3.0064,157.1145,157.1433,,-0.8586,101.4530,101.4567
14:06:27,2.1826,0.0434,-1.5036,3.0776,11.3963,-0.0621,False,,1.0000,0.0012,0.0000,,3.0063,155.9278,155.9568,,-0.8587,101.6398,101.6434
14:06:27,2.2259,0.0434,-1.5037,3.2074,11.7745,-0.0586,False,,1.0000,0.0012,0.0000,,3.0062,155.1313,155.1605,,-0.8588,101.7576,101.7612
