NormalFrameMask
2023”N11ŒŽ24“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,Hitting,InputValue,AcceInput,SteeringInput,BrakeInput,Moving Cars,dX,dZ,Distance,Moving Bicycles,dX,dZ,Distance
15:07:38,0.3733,0.3333,0.0000,0.0915,1.7313,0.0007,False,,0.0000,0.0000,0.0000,,1.5000,192.2465,192.2523,,-1.8650,96.6532,96.6712
15:07:39,0.6433,0.2700,0.0000,0.2745,2.8703,-0.0172,False,,0.4139,0.0000,0.0000,,1.5008,189.7301,189.7360,,-1.8642,96.9919,97.0098
15:07:39,0.7142,0.0710,0.0000,0.3255,3.1381,-0.0168,False,,0.4629,0.0000,0.0000,,1.5008,189.1791,189.1851,,-1.8642,97.0890,97.1069
15:07:39,0.7614,0.0472,-0.0001,0.3811,3.4308,-0.0164,False,,0.5000,-0.0006,0.0000,,1.5008,188.6235,188.6295,,-1.8642,97.1953,97.2132
15:07:39,0.8072,0.0458,-0.0001,0.4208,3.6283,-0.0162,False,,0.5000,-0.0010,0.0000,,1.5008,188.2504,188.2564,,-1.8642,97.2704,97.2883
15:07:39,0.8512,0.0440,-0.0001,0.4628,3.8270,-0.0170,False,,0.5000,-0.0014,0.0000,,1.5009,187.8751,187.8811,,-1.8641,97.3490,97.3668
15:07:39,0.8959,0.0448,-0.0002,0.5069,4.0178,-0.0183,False,,0.5000,-0.0016,0.0000,,1.5010,187.4977,187.5037,,-1.8640,97.4311,97.4489
15:07:39,0.9397,0.0438,-0.0002,0.5531,4.2085,-0.0202,False,,0.5000,-0.0020,0.0000,,1.5011,187.1181,187.1241,,-1.8639,97.5163,97.5341
15:07:39,0.9824,0.0427,-0.0003,0.6264,4.4946,-0.0237,False,,0.5000,-0.0022,0.0000,,1.5014,186.5448,186.5508,,-1.8637,97.6504,97.6682
15:07:39,1.0283,0.0459,-0.0004,0.6780,4.6879,-0.0266,False,,0.5077,-0.0027,0.0000,,1.5016,186.1599,186.1659,,-1.8634,97.7441,97.7619
15:07:39,1.0718,0.0435,-0.0005,0.7318,4.8902,-0.0300,False,,0.5322,-0.0031,0.0000,,1.5018,185.7727,185.7788,,-1.8632,97.8413,97.8590
15:07:39,1.1143,0.0425,-0.0007,0.7878,5.1001,-0.0341,False,,0.5518,-0.0036,0.0000,,1.5021,185.3833,185.3894,,-1.8629,97.9414,97.9591
15:07:39,1.1594,0.0451,-0.0008,0.8463,5.3176,-0.0390,False,,0.5714,-0.0041,0.0000,,1.5025,184.9915,184.9976,,-1.8625,98.0438,98.0615
15:07:39,1.2002,0.0408,-0.0011,0.9387,5.6527,-0.0476,False,,0.5861,-0.0044,0.0000,,1.5031,184.3991,184.4053,,-1.8619,98.2041,98.2218
15:07:39,1.2402,0.0400,-0.0013,1.0034,5.8780,-0.0540,False,,0.5910,-0.0046,0.0000,,1.5036,184.0011,184.0073,,-1.8614,98.3147,98.3323
15:07:39,1.2791,0.0389,-0.0014,1.0366,5.9914,-0.0574,False,,0.5959,-0.0046,0.0000,,1.5038,183.8011,183.8073,,-1.8612,98.3711,98.3887
15:07:39,1.3201,0.0410,-0.0017,1.1403,6.3344,-0.0681,False,,0.6008,-0.0046,0.0000,,1.5046,183.1975,183.2037,,-1.8604,98.5445,98.5621
15:07:39,1.3626,0.0425,-0.0020,1.2126,6.5681,-0.0756,False,,0.6155,-0.0046,0.0000,,1.5052,182.7918,182.7980,,-1.8598,98.6637,98.6813
15:07:39,1.4069,0.0443,-0.0022,1.2876,6.8090,-0.0833,False,,0.6351,-0.0046,0.0000,,1.5058,182.3835,182.3897,,-1.8592,98.7857,98.8032
15:07:39,1.4470,0.0400,-0.0025,1.3653,7.0556,-0.0913,False,,0.6498,-0.0046,0.0000,,1.5064,181.9724,181.9787,,-1.8586,98.9103,98.9277
15:07:39,1.4878,0.0408,-0.0029,1.4458,7.3058,-0.0997,False,,0.6596,-0.0046,0.0000,,1.5071,181.5586,181.5649,,-1.8579,99.0375,99.0549
15:07:39,1.5302,0.0424,-0.0032,1.5291,7.5613,-0.1083,False,,0.6743,-0.0046,0.0000,,1.5078,181.1420,181.1482,,-1.8572,99.1672,99.1846
15:07:40,1.5758,0.0456,-0.0036,1.6153,7.8222,-0.1172,False,,0.6890,-0.0046,0.0000,,1.5085,180.7224,180.7287,,-1.8565,99.2989,99.3163
15:07:40,1.6185,0.0426,-0.0039,1.7044,8.0868,-0.1265,False,,0.6988,-0.0046,0.0000,,1.5093,180.3000,180.3063,,-1.8557,99.4318,99.4492
15:07:40,1.6609,0.0425,-0.0046,1.8437,8.4917,-0.1409,False,,0.7135,-0.0046,0.0000,,1.5106,179.6607,179.6670,,-1.8544,99.6341,99.6513
15:07:40,1.7036,0.0427,-0.0050,1.9403,8.7667,-0.1509,False,,0.7282,-0.0046,0.0000,,1.5115,179.2307,179.2371,,-1.8535,99.7739,99.7911
15:07:40,1.7454,0.0418,-0.0055,2.0401,9.0453,-0.1613,False,,0.7381,-0.0046,0.0000,,1.5124,178.7976,178.8040,,-1.8526,99.9144,99.9316
15:07:40,1.7880,0.0426,-0.0060,2.1429,9.3258,-0.1719,False,,0.7430,-0.0046,0.0000,,1.5134,178.3615,178.3679,,-1.8516,100.0569,100.0741
15:07:40,1.8287,0.0406,-0.0066,2.2489,9.6095,-0.1830,False,,0.7528,-0.0046,0.0000,,1.5144,177.9221,177.9286,,-1.8506,100.1960,100.2131
15:07:40,1.8713,0.0426,-0.0072,2.3580,9.8966,-0.1943,False,,0.7626,-0.0046,0.0000,,1.5155,177.4796,177.4861,,-1.8495,100.3411,100.3582
15:07:40,1.9131,0.0419,-0.0078,2.4704,10.1889,-0.2059,False,,0.7773,-0.0046,0.0000,,1.5166,177.0339,177.0404,,-1.8484,100.4905,100.5075
15:07:40,1.9556,0.0425,-0.0085,2.5861,10.4865,-0.2179,False,,0.7920,-0.0046,0.0000,,1.5178,176.5849,176.5914,,-1.8472,100.6292,100.6461
15:07:40,1.9969,0.0412,-0.0092,2.7052,10.7895,-0.2303,False,,0.8067,-0.0046,0.0000,,1.5190,176.1325,176.1390,,-1.8460,100.7624,100.7793
15:07:40,2.0383,0.0414,-0.0100,2.8276,11.0962,-0.2430,False,,0.8165,-0.0046,0.0000,,1.5203,175.6767,175.6833,,-1.8447,100.8938,100.9107
15:07:40,2.0802,0.0419,-0.0112,3.0177,11.5589,-0.2627,False,,0.8214,-0.0046,0.0000,,1.5224,174.9866,174.9933,,-1.8426,101.0830,101.0998
15:07:40,2.1224,0.0422,-0.0121,3.1487,11.8687,-0.2763,False,,0.8263,-0.0046,0.0000,,1.5239,174.5223,174.5289,,-1.8411,101.2032,101.2200
15:07:40,2.1638,0.0414,-0.0130,3.2832,12.1816,-0.2903,False,,0.8361,-0.0046,0.0000,,1.5254,174.0545,174.0612,,-1.8396,101.3152,101.3319
15:07:40,2.2067,0.0429,-0.0140,3.4211,12.4995,-0.3046,False,,0.8508,-0.0046,0.0000,,1.5270,173.5831,173.5898,,-1.8380,101.4272,101.4439
15:07:40,2.2508,0.0441,-0.0151,3.5627,12.8228,-0.3193,False,,0.8655,-0.0046,0.0000,,1.5287,173.1082,173.1150,,-1.8363,101.5349,101.5515
15:07:40,2.2908,0.0400,-0.0162,3.7079,13.1498,-0.3344,False,,0.8753,-0.0046,0.0000,,1.5304,172.6297,172.6365,,-1.8346,101.6343,101.6509
15:07:40,2.3330,0.0422,-0.0174,3.8568,13.4786,-0.3499,False,,0.8802,-0.0046,0.0000,,1.5323,172.1475,172.1543,,-1.8327,101.7294,101.7459
15:07:40,2.3757,0.0427,-0.0187,4.0093,13.8089,-0.3658,False,,0.8851,-0.0046,0.0000,,1.5342,171.6617,171.6685,,-1.8308,101.8201,101.8365
15:07:40,2.4183,0.0426,-0.0200,4.1655,14.1406,-0.3820,False,,0.8900,-0.0046,0.0000,,1.5362,171.1721,171.1790,,-1.8288,101.9054,101.9218
15:07:40,2.4585,0.0402,-0.0214,4.3254,14.4754,-0.3986,False,,0.8998,-0.0046,0.0000,,1.5383,170.6789,170.6858,,-1.8267,101.9882,102.0046
15:07:40,2.5012,0.0427,-0.0236,4.5722,14.9779,-0.4243,False,,0.8998,-0.0046,0.0000,,1.5417,169.9321,169.9391,,-1.8234,102.1052,102.1215
15:07:40,2.5446,0.0434,-0.0252,4.7414,15.3140,-0.4419,False,,0.9047,-0.0046,0.0000,,1.5440,169.4295,169.4366,,-1.8210,102.1772,102.1934
15:07:41,2.5870,0.0425,-0.0269,4.9143,15.6499,-0.4598,False,,0.9047,-0.0046,0.0000,,1.5464,168.9232,168.9303,,-1.8186,102.2443,102.2605
15:07:41,2.6272,0.0401,-0.0286,5.0910,15.9854,-0.4782,False,,0.9047,-0.0046,0.0000,,1.5490,168.4132,168.4203,,-1.8160,102.3054,102.3215
15:07:41,2.6691,0.0419,-0.0305,5.2714,16.3205,-0.4969,False,,0.9047,-0.0046,0.0000,,1.5516,167.8995,167.9067,,-1.8133,102.3583,102.3744
15:07:41,2.7082,0.0392,-0.0325,5.4555,16.6551,-0.5160,False,,0.9047,-0.0046,0.0000,,1.5544,167.3820,167.3893,,-1.8106,102.4162,102.4323
15:07:41,2.7500,0.0418,-0.0345,5.6434,16.9893,-0.5355,False,,0.9047,-0.0046,0.0000,,1.5573,166.8609,166.8681,,-1.8077,102.4674,102.4834
15:07:41,2.7904,0.0404,-0.0367,5.8349,17.3230,-0.5554,False,,0.9047,-0.0046,0.0000,,1.5603,166.3360,166.3433,,-1.8047,102.5122,102.5281
15:07:41,2.8315,0.0411,-0.0389,6.0302,17.6564,-0.5756,False,,0.9047,-0.0046,0.0000,,1.5634,165.8074,165.8148,,-1.8016,102.5522,102.5680
15:07:41,2.8740,0.0425,-0.0413,6.2291,17.9892,-0.5963,False,,0.9047,-0.0046,0.0000,,1.5667,165.2751,165.2826,,-1.7984,102.5881,102.6038
15:07:41,2.9163,0.0423,-0.0438,6.4321,18.3945,-0.6173,False,,0.9047,-0.0046,0.0000,,1.5700,164.7388,164.7463,,-1.7950,102.6196,102.6353
15:07:41,2.9570,0.0407,-0.0464,6.6384,18.7422,-0.6387,False,,0.9047,-0.0046,0.0000,,1.5735,164.1992,164.2067,,-1.7915,102.6488,102.6645
15:07:41,2.9974,0.0404,-0.0491,6.8484,19.1121,-0.6605,False,,0.9047,-0.0046,0.0000,,1.5772,163.6558,163.6634,,-1.7878,102.6730,102.6886
15:07:41,3.0377,0.0403,-0.0519,7.0625,19.6250,-0.6826,False,,0.9047,-0.0046,0.0000,,1.5810,163.1084,163.1160,,-1.7840,102.6921,102.7076
15:07:41,3.0773,0.0397,-0.0549,7.2802,19.9750,-0.7050,False,,0.9047,-0.0046,0.0000,,1.5849,162.5574,162.5651,,-1.7801,102.7065,102.7219
15:07:41,3.1183,0.0410,-0.0580,7.5015,20.2291,-0.7279,False,,0.9047,-0.0046,0.0000,,1.5890,162.0027,162.0105,,-1.7760,102.7182,102.7335
15:07:41,3.1581,0.0398,-0.0612,7.7255,20.5794,-0.7509,False,,0.9047,-0.0046,0.0000,,1.5932,161.4455,161.4533,,-1.7718,102.7266,102.7419
15:07:41,3.1984,0.0403,-0.0646,7.9533,20.9366,-0.7740,False,,0.9047,-0.0046,0.0000,,1.5975,160.8843,160.8922,,-1.7675,102.7304,102.7456
15:07:41,3.2384,0.0400,-0.0681,8.1855,21.2979,-0.7975,False,,0.9047,-0.0046,0.0000,,1.6020,160.3188,160.3268,,-1.7630,102.7304,102.7455
15:07:41,3.2799,0.0415,-0.0718,8.4214,21.5573,-0.8223,False,,0.9047,-0.0046,0.0000,,1.6068,159.7495,159.7576,,-1.7582,102.7249,102.7399
15:07:41,3.3209,0.0410,-0.0775,8.7793,21.4441,-0.8601,False,,0.9047,-0.0046,0.0000,,1.6141,158.8916,158.8998,,-1.7509,102.7140,102.7289
15:07:41,3.3625,0.0416,-0.0816,9.0244,21.8463,-0.8854,False,,0.9047,-0.0046,0.0000,,1.6192,158.3133,158.3215,,-1.7457,102.6966,102.7114
15:07:41,3.4050,0.0425,-0.0858,9.2729,22.1532,-0.9110,False,,0.9047,-0.0046,0.0000,,1.6246,157.7314,157.7398,,-1.7404,102.6814,102.6961
15:07:41,3.4461,0.0411,-0.0902,9.5251,22.4919,-0.9370,False,,0.9047,-0.0046,0.0000,,1.6300,157.1459,157.1543,,-1.7350,102.6612,102.6759
15:07:41,3.4884,0.0423,-0.0947,9.7808,22.8056,-0.9634,False,,0.9096,-0.0046,0.0000,,1.6357,156.5568,156.5654,,-1.7293,102.6361,102.6506
15:07:41,3.5301,0.0417,-0.0995,10.0403,23.1369,-0.9900,False,,0.9145,-0.0046,0.0000,,1.6416,155.9641,155.9727,,-1.7234,102.6062,102.6207
15:07:41,3.5727,0.0426,-0.1044,10.3033,23.4636,-1.0166,False,,0.9243,-0.0044,0.0000,,1.6476,155.3677,155.3765,,-1.7174,102.5717,102.5860
15:07:42,3.6140,0.0413,-0.1095,10.5700,23.7933,-1.0429,False,,0.9292,-0.0042,0.0000,,1.6538,154.7677,154.7766,,-1.7112,102.5356,102.5499
15:07:42,3.6541,0.0401,-0.1147,10.8403,24.1241,-1.0685,False,,0.9341,-0.0039,0.0000,,1.6602,154.1640,154.1730,,-1.7049,102.4934,102.5075
