2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
13:50:23,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4887,46.3349,46.3588
13:50:23,0.5542,0.1808,-1.9999,0.2026,2.6415,0.0320,,0.0000,0.0000,0.0000,,3.2336,36.1787,36.3229,-1.4879,46.2230,46.2469
13:50:23,0.6438,0.0896,-1.9999,0.2917,3.5977,0.0307,,1.0000,0.0000,0.0000,,3.2336,34.4229,34.5744,-1.4874,46.1459,46.1698
13:50:23,0.6976,0.0539,-1.9999,0.3349,3.9856,0.0303,,1.0000,0.0000,0.0000,,3.2336,33.7130,33.8677,-1.4872,46.1011,46.1251
13:50:23,0.7638,0.0662,-1.9998,0.4342,4.7597,0.0301,,1.0000,0.0000,0.0000,,3.2335,32.2804,32.4419,-1.4868,45.9890,46.0130
13:50:23,0.8162,0.0524,-1.9998,0.4903,5.1461,0.0301,,1.0000,0.0000,0.0000,,3.2335,31.5576,31.7228,-1.4865,45.9403,45.9644
13:50:23,0.8668,0.0506,-1.9997,0.5825,5.7250,0.0301,,1.0000,0.0000,0.0000,,3.2334,30.4654,30.6365,-1.4861,45.8411,45.8652
13:50:23,0.9168,0.0500,-1.9997,0.6494,6.1105,0.0301,,1.0000,0.0000,0.0000,,3.2334,29.7319,29.9072,-1.4859,45.7799,45.8041
13:50:23,0.9673,0.0505,-1.9996,0.7576,6.6877,0.0301,,1.0000,0.0000,0.0000,,3.0764,28.6442,28.8089,-1.4855,45.6657,45.6899
13:50:23,1.0188,0.0515,-1.9996,0.8351,7.0719,0.0301,,1.0000,0.0000,0.0000,,3.0764,27.9000,28.0691,-1.4853,45.5941,45.6183
13:50:23,1.0744,0.0556,-1.9995,0.9594,7.6474,0.0301,,1.0000,0.0000,0.0000,,3.0763,26.7757,26.9519,-1.4849,45.4637,45.4879
13:50:23,1.1299,0.0555,-1.9995,1.0932,8.2218,0.0301,,1.0000,0.0000,0.0000,,3.0763,25.6419,25.8258,-1.4845,45.3289,45.3532
13:50:23,1.1844,0.0545,-1.9994,1.2366,8.7950,0.0301,,1.0000,0.0000,0.0000,,3.0762,24.4985,24.6909,-1.4841,45.1832,45.2075
13:50:24,1.2356,0.0512,-1.9993,1.3375,9.1766,0.0301,,1.0000,0.0000,0.0000,,3.0761,23.7309,23.9295,-1.4844,45.0923,45.1168
13:50:24,1.2884,0.0529,-1.9992,1.4968,9.7481,0.0301,,1.0000,0.0000,0.0000,,3.0761,22.5716,22.7803,-1.4846,44.9490,44.9736
13:50:24,1.3395,0.0511,-1.9992,1.6083,10.1285,0.0301,,1.0000,0.0000,0.0000,,3.0760,21.7935,22.0095,-1.4851,44.8851,44.9096
13:50:24,1.3904,0.0509,-1.9991,1.7835,10.6981,0.0301,,1.0000,0.0000,0.0000,,3.0759,20.6184,20.8465,-1.4855,44.7638,44.7884
13:50:24,1.4410,0.0505,-1.9990,1.9681,11.2667,0.0301,,1.0000,0.0000,0.0000,,3.0758,19.4337,19.6756,-1.4859,44.6641,44.6888
13:50:24,1.4919,0.0509,-1.9989,2.0964,11.6451,0.0301,,1.0000,0.0000,0.0000,,3.0757,18.6387,18.8908,-1.4866,44.6465,44.6712
13:50:24,1.5494,0.0575,-1.9988,2.2968,12.2118,0.0301,,1.0000,0.0000,0.0000,,3.0756,17.4383,17.7075,-1.4873,44.5760,44.6008
13:50:24,1.6077,0.0582,-1.9987,2.5066,12.7774,0.0301,,1.0000,0.0000,0.0000,,3.0755,16.2285,16.5174,-1.4879,44.5420,44.5669
13:50:24,1.6602,0.0526,-1.9986,2.7258,13.3419,0.0301,,1.0000,0.0000,0.0000,,3.0754,15.0093,15.3211,-1.4883,44.4957,44.5206
13:50:24,1.7114,0.0512,-1.9985,2.8772,13.7177,0.0301,,1.0000,0.0000,0.0000,,3.0753,14.1913,14.5207,-1.4889,44.5493,44.5741
13:50:24,1.7614,0.0500,-1.9984,3.1121,14.2804,0.0301,,1.0000,0.0000,0.0000,,3.0752,12.9564,13.3163,-1.4892,44.5124,44.5373
13:50:24,1.8123,0.0510,-1.9983,3.2739,14.6549,0.0301,,1.0000,0.0000,0.0000,,3.0751,12.1279,12.5117,-1.4896,44.5989,44.6238
13:50:24,1.8589,0.0465,-1.9982,3.4398,15.0289,0.0301,,1.0000,0.0000,0.0000,,3.0750,11.2953,11.7064,-1.4900,44.6662,44.6910
13:50:24,1.9075,0.0486,-1.9981,3.6965,15.5891,0.0301,,1.0000,0.0000,0.0000,,3.0749,10.0386,10.4990,-1.4902,44.6662,44.6911
13:50:24,1.9589,0.0514,-1.9980,3.8729,15.9619,0.0301,,1.0000,0.0000,0.0000,,3.0748,9.1956,9.6961,-1.4906,44.7931,44.8179
13:50:24,2.0110,0.0521,-1.9979,4.1451,16.5203,0.0301,,1.0000,0.0000,0.0000,,3.0747,7.9234,8.4990,-1.4908,44.8400,44.8648
13:50:24,2.0644,0.0534,-1.9977,4.4266,17.0775,0.0301,,1.0000,0.0000,0.0000,,2.9785,6.6852,7.3187,-1.4911,44.9108,44.9356
13:50:24,2.1176,0.0532,-1.9976,4.6195,17.4483,0.0301,,1.0000,0.0000,0.0000,,2.9696,5.8297,6.5425,-1.4914,45.0986,45.1232
