2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
14:01:41,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.3454,46.3694
14:01:41,0.5929,0.2195,-1.9999,0.2334,2.8335,0.0350,,0.0000,0.0000,0.0000,,3.2334,35.4812,35.6282,-1.4904,46.2025,46.2265
14:01:42,0.6842,0.0913,-1.9999,0.3201,3.3084,0.0348,,0.0000,0.0000,0.0000,,3.2334,33.7279,33.8825,-1.4904,46.1158,46.1399
14:01:42,0.7692,0.0850,-1.9998,0.3989,3.7041,0.0354,,0.0000,0.0000,0.0000,,3.2333,32.3158,32.4771,-1.4905,46.0371,46.0612
14:01:42,0.8547,0.0855,-1.9998,0.4863,4.0830,0.0356,,0.0000,0.0000,0.0000,,3.2332,30.8950,31.0637,-1.4905,45.9496,45.9738
14:01:42,0.9449,0.0903,-1.9997,0.6078,4.5624,0.0356,,0.0000,0.0000,0.0000,,3.0763,29.1274,29.2894,-1.4905,45.8282,45.8524
14:01:42,1.0317,0.0867,-1.9996,0.7144,4.9433,0.0356,,0.0000,0.0000,0.0000,,3.0762,27.6874,27.8578,-1.4906,45.7215,45.7458
14:01:42,1.1153,0.0837,-1.9995,0.8296,5.3236,0.0356,,0.0000,0.0000,0.0000,,3.0761,26.2389,26.4186,-1.4906,45.6064,45.6307
14:01:42,1.1990,0.0837,-1.9995,0.9531,5.7033,0.0356,,0.0000,0.0000,0.0000,,3.0760,24.7820,24.9722,-1.4907,45.4828,45.5072
14:01:42,1.2843,0.0853,-1.9994,1.1195,6.1769,0.0356,,0.0000,0.0000,0.0000,,3.0759,22.9490,23.1542,-1.4907,45.3165,45.3410
14:01:42,1.3721,0.0877,-1.9993,1.2620,6.5548,0.0356,,0.0000,0.0000,0.0000,,3.0759,21.4732,21.6924,-1.4908,45.1739,45.1985
14:01:42,1.4652,0.0931,-1.9992,1.4519,7.0259,0.0356,,0.0000,0.0000,0.0000,,3.0757,19.6166,19.8562,-1.4909,44.9840,45.0087
14:01:42,1.5578,0.0925,-1.9991,1.6133,7.4018,0.0356,,0.0000,0.0000,0.0000,,3.0756,18.1219,18.3810,-1.4909,44.8227,44.8475
14:01:43,1.6448,0.0870,-1.9989,1.8267,7.8703,0.0356,,0.0000,0.0000,0.0000,,3.0755,16.2418,16.5304,-1.4910,44.6093,44.6342
14:01:43,1.7307,0.0860,-1.9988,2.0068,8.2439,0.0356,,0.0000,0.0000,0.0000,,3.0754,14.7284,15.0460,-1.4911,44.4890,44.5140
14:01:43,1.8150,0.0843,-1.9987,2.1951,8.6167,0.0356,,0.0000,0.0000,0.0000,,3.0753,13.2067,13.5600,-1.4912,44.4173,44.4423
14:01:43,1.8994,0.0844,-1.9986,2.3918,8.9884,0.0356,,0.0000,0.0000,0.0000,,3.0752,11.6767,12.0748,-1.4913,44.3943,44.4193
14:01:43,1.9833,0.0839,-1.9984,2.6492,9.4518,0.0356,,0.0000,0.0000,0.0000,,3.0750,9.7526,10.2259,-1.4914,44.3663,44.3914
14:01:43,2.0689,0.0855,-1.9983,2.8644,9.8214,0.0356,,0.0000,0.0000,0.0000,,3.0749,8.2041,8.7614,-1.4916,44.4424,44.4674
14:01:43,2.1561,0.0872,-1.9981,3.0864,10.0188,0.0356,,0.0000,0.0000,0.0000,,2.9805,6.6913,7.3251,-1.4918,44.5771,44.6021
14:01:43,2.2481,0.0920,-1.9980,3.3646,10.0605,0.0356,,0.0000,0.0000,0.0000,,2.8911,4.7949,5.5991,-1.4920,44.7395,44.7644
14:01:43,2.3396,0.0915,-1.9978,3.5884,10.0609,0.0356,,0.0000,0.0000,0.0000,,2.5824,3.4474,4.3073,-1.4922,45.0196,45.0444
14:01:43,2.4279,0.0883,-1.9977,3.8673,10.0295,0.0356,,0.0000,0.0000,0.0000,,2.4493,1.5944,2.9225,-1.4924,45.2939,45.3185
14:01:43,2.5136,0.0857,-1.9975,4.0898,10.0045,0.0356,,0.0000,0.0000,0.0000,,2.2195,0.4370,2.2621,-1.4927,45.6675,45.6919
14:01:43,2.5990,0.0854,-1.9974,4.3133,10.0779,0.0356,,0.0000,0.0000,0.0000,,2.0733,0.0823,2.0750,-1.4929,46.0973,46.1215
14:01:44,2.6840,0.0851,-1.9972,4.5927,10.0465,0.0356,,0.0000,0.0000,0.0000,,1.9397,-0.0588,1.9406,-1.4932,46.5263,46.5502
14:01:44,2.7709,0.0869,-1.9971,4.8156,10.0214,0.0356,,0.0000,0.0000,0.0000,,3.9956,94.3277,94.4123,-1.4934,47.0270,47.0507
14:01:44,2.8545,0.0835,-1.9969,5.0380,9.9963,0.0356,,0.0000,0.0000,0.0000,,3.9954,92.7720,92.8580,-1.4937,47.5012,47.5247
14:01:44,2.9404,0.0860,-1.9968,5.3177,10.0635,0.0356,,0.0000,0.0000,0.0000,,3.9952,90.8256,90.9134,-1.4939,47.9376,47.9609
14:01:44,3.0290,0.0885,-1.9966,5.5410,10.0383,0.0356,,0.0000,0.0000,0.0000,,3.9951,89.2689,89.3583,-1.4942,48.4521,48.4752
14:01:44,3.1132,0.0842,-1.9965,5.7638,10.0133,0.0356,,0.0000,0.0000,0.0000,,3.9950,87.7129,87.8038,-1.4944,48.9318,48.9546
14:01:44,3.2005,0.0873,-1.9963,6.0423,10.0808,0.0356,,0.0000,0.0000,0.0000,,3.9948,85.7676,85.8606,-1.4947,49.3806,49.4032
