2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
13:48:06,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4887,46.3349,46.3588
13:48:06,0.6757,0.3024,-1.9999,0.3017,3.2200,0.0331,,0.0000,0.0000,0.0000,,3.2334,34.0796,34.2326,-1.4873,46.1270,46.1510
13:48:06,0.7779,0.1022,-1.9998,0.4069,4.1738,0.0336,,1.0000,0.0000,0.0000,,3.2334,32.3078,32.4692,-1.4865,46.0311,46.0551
13:48:06,0.8339,0.0560,-1.9998,0.4829,4.7542,0.0337,,1.0000,0.0000,0.0000,,3.2333,31.2318,31.3987,-1.4862,45.9527,45.9767
13:48:06,0.8851,0.0512,-1.9997,0.5685,5.3337,0.0337,,1.0000,0.0000,0.0000,,3.2333,30.1461,30.3190,-1.4858,45.8602,45.8843
13:48:06,0.9357,0.0505,-1.9997,0.6310,5.7196,0.0337,,1.0000,0.0000,0.0000,,3.0763,29.4375,29.5978,-1.4856,45.8002,45.8243
13:48:07,0.9878,0.0521,-1.9996,0.7328,6.2975,0.0337,,1.0000,0.0000,0.0000,,3.0763,28.3357,28.5022,-1.4852,45.6824,45.7065
13:48:07,1.0365,0.0487,-1.9996,0.8060,6.6822,0.0337,,1.0000,0.0000,0.0000,,3.0762,27.5959,27.7668,-1.4851,45.6216,45.6457
13:48:07,1.0831,0.0466,-1.9995,0.9237,7.2584,0.0337,,1.0000,0.0000,0.0000,,3.0762,26.4781,26.6562,-1.4847,45.4952,45.5195
13:48:07,1.1339,0.0507,-1.9995,1.0076,7.6419,0.0337,,1.0000,0.0000,0.0000,,3.0761,25.7276,25.9108,-1.4845,45.4212,45.4454
13:48:07,1.1868,0.0529,-1.9994,1.1413,8.2163,0.0337,,1.0000,0.0000,0.0000,,3.0760,24.5938,24.7855,-1.4841,45.2784,45.3027
13:48:07,1.2437,0.0569,-1.9993,1.2846,8.7896,0.0337,,1.0000,0.0000,0.0000,,3.0760,23.4505,23.6514,-1.4837,45.1353,45.1596
13:48:07,1.2999,0.0562,-1.9992,1.3855,9.1712,0.0337,,1.0000,0.0000,0.0000,,3.0759,22.6830,22.8906,-1.4835,45.0423,45.0668
13:48:07,1.3505,0.0506,-1.9991,1.5447,9.7427,0.0337,,1.0000,0.0000,0.0000,,3.0758,21.5238,21.7425,-1.4837,44.8776,44.9021
13:48:07,1.4009,0.0503,-1.9990,1.7134,10.3131,0.0337,,1.0000,0.0000,0.0000,,3.0757,20.3551,20.5862,-1.4840,44.7343,44.7589
13:48:07,1.4523,0.0514,-1.9990,1.8311,10.6927,0.0337,,1.0000,0.0000,0.0000,,3.0756,19.5707,19.8109,-1.4846,44.6608,44.6855
13:48:07,1.5033,0.0511,-1.9989,2.0157,11.2613,0.0337,,1.0000,0.0000,0.0000,,3.0755,18.3862,18.6416,-1.4852,44.5263,44.5510
13:48:07,1.5516,0.0483,-1.9988,2.1440,11.6397,0.0337,,1.0000,0.0000,0.0000,,3.0754,17.5912,17.8580,-1.4858,44.4864,44.5113
13:48:07,1.6035,0.0519,-1.9987,2.3443,12.2065,0.0337,,1.0000,0.0000,0.0000,,3.0753,16.3909,16.6769,-1.4865,44.3796,44.4045
13:48:07,1.6560,0.0526,-1.9986,2.4830,12.5837,0.0337,,1.0000,0.0000,0.0000,,3.0752,15.5855,15.8860,-1.4873,44.3790,44.4039
13:48:07,1.7066,0.0506,-1.9985,2.6990,13.1486,0.0337,,1.0000,0.0000,0.0000,,3.0751,14.3695,14.6948,-1.4878,44.2947,44.3197
13:48:07,1.7589,0.0523,-1.9984,2.8483,13.5246,0.0337,,1.0000,0.0000,0.0000,,3.0750,13.5536,13.8980,-1.4885,44.3274,44.3524
13:48:07,1.8096,0.0507,-1.9982,3.0799,14.0876,0.0337,,1.0000,0.0000,0.0000,,3.0749,12.3219,12.6998,-1.4890,44.2674,44.2924
13:48:07,1.8620,0.0524,-1.9981,3.3210,14.6496,0.0337,,1.0000,0.0000,0.0000,,3.0748,11.0809,11.4996,-1.4895,44.2480,44.2731
13:48:07,1.9131,0.0511,-1.9980,3.4869,15.0236,0.0337,,1.0000,0.0000,0.0000,,3.0747,10.2483,10.6996,-1.4900,44.3193,44.3444
13:48:08,1.9643,0.0513,-1.9978,3.7435,15.5838,0.0337,,1.0000,0.0000,0.0000,,3.0745,8.9917,9.5028,-1.4904,44.3129,44.3380
13:48:08,2.0168,0.0525,-1.9977,3.9197,15.9567,0.0337,,1.0000,0.0000,0.0000,,3.0744,8.1488,8.7094,-1.4908,44.4166,44.4416
13:48:08,2.0705,0.0537,-1.9976,4.1919,16.5150,0.0337,,1.0000,0.0000,0.0000,,3.0218,6.9003,7.5330,-1.4911,44.4443,44.4693
13:48:08,2.1229,0.0524,-1.9974,4.4733,17.0722,0.0337,,1.0000,0.0000,0.0000,,2.9692,5.6425,6.3761,-1.4913,44.4881,44.5131
13:48:08,2.1777,0.0548,-1.9973,4.6661,17.4431,0.0337,,1.0000,0.0000,0.0000,,2.8956,4.8239,5.6262,-1.4917,44.6611,44.6860
13:48:08,2.2313,0.0536,-1.9971,4.9630,17.9985,0.0337,,1.0000,0.0000,0.0000,,2.7324,3.6472,4.5572,-1.4920,44.7409,44.7658
13:48:08,2.2891,0.0578,-1.9969,5.2690,18.4518,0.0337,,1.0000,0.0000,0.0000,,2.4487,2.5261,3.5181,-1.4923,44.8635,44.8883
13:48:08,2.3433,0.0542,-1.9968,5.5849,19.2264,0.0337,,1.0000,0.0000,0.0000,,2.3574,1.2925,2.6885,-1.4925,44.9695,44.9943
13:48:08,2.3968,0.0536,-1.9966,5.8007,19.7722,0.0337,,1.0000,0.0000,0.0000,,2.3247,0.4901,2.3758,-1.4928,45.2096,45.2342
13:48:08,2.4495,0.0526,-1.9964,6.1309,19.8582,0.0337,,1.0000,0.0000,0.0000,,2.1214,0.2064,2.1314,-1.4930,45.3131,45.3376
13:48:08,2.5025,0.0530,-1.9962,6.4712,20.8346,0.0337,,1.0000,0.0000,0.0000,,2.0297,-0.0615,2.0307,-1.4932,45.4151,45.4397
13:48:08,2.5553,0.0529,-1.9961,6.7022,21.2199,0.0337,,1.0000,0.0000,0.0000,,1.9572,-0.0593,1.9581,-1.4935,45.6313,45.6557
13:48:08,2.6061,0.0508,-1.9959,7.0559,21.2504,0.0337,,1.0000,0.0000,0.0000,,3.9945,94.7542,94.8383,-1.4937,45.6989,45.7233
13:48:08,2.6577,0.0516,-1.9958,7.2978,21.5760,0.0336,,1.0000,0.0000,0.0000,,3.9943,93.8456,93.9305,-1.4937,45.8882,45.9125
13:48:08,2.7091,0.0513,-1.9955,7.6702,22.6942,0.0337,,1.0000,0.0000,0.0000,,3.9941,92.4732,92.5594,-1.4939,45.9389,45.9632
13:48:08,2.7630,0.0540,-1.9953,8.0483,22.6890,0.0337,,1.0000,0.0000,0.0000,,3.9939,91.0951,91.1826,-1.4941,46.0144,46.0386
13:48:08,2.8151,0.0521,-1.9952,8.3064,23.0342,0.0337,,1.0000,0.0000,0.0000,,3.9937,90.1703,90.2587,-1.4944,46.1901,46.2142
13:48:08,2.8670,0.0519,-1.9949,8.7027,24.1468,0.0337,,1.0000,0.0000,0.0000,,3.9935,88.7740,88.8638,-1.4947,46.2217,46.2458
13:48:08,2.9204,0.0533,-1.9947,9.1048,24.1103,0.0337,,1.0000,0.0000,0.0000,,3.9933,87.3720,87.4632,-1.4949,46.2690,46.2932
13:48:09,2.9723,0.0520,-1.9945,9.3788,24.4658,0.0337,,1.0000,0.0000,0.0000,,3.9931,86.4313,86.5235,-1.4951,46.4302,46.4543
13:48:09,3.0252,0.0528,-1.9943,9.7988,25.5688,0.0337,,1.0000,0.0000,0.0000,,3.9929,85.0112,85.1049,-1.4954,46.4528,46.4769
13:48:09,3.0778,0.0526,-1.9941,10.0827,25.9216,0.0337,,1.0000,0.0000,0.0000,,3.9927,84.0607,84.1554,-1.4956,46.6045,46.6285
13:48:09,3.1301,0.0523,-1.9939,10.5143,25.8901,0.0337,,1.0000,0.0000,0.0000,,3.9924,82.6290,82.7254,-1.4959,46.6010,46.6250
13:48:09,3.1834,0.0533,-1.9936,10.9580,26.9781,0.0337,,1.0000,0.0000,0.0000,,3.9922,81.1854,81.2835,-1.4961,46.6110,46.6350
13:48:09,3.2366,0.0532,-1.9934,11.2576,27.3302,0.0337,,1.0000,0.0000,0.0000,,3.9920,80.2191,80.3183,-1.4963,46.7542,46.7781
13:48:09,3.2893,0.0527,-1.9932,11.7131,27.3296,0.0337,,1.0000,0.0000,0.0000,,3.9917,78.7636,78.8647,-1.4966,46.7294,46.7534
13:48:09,3.3457,0.0564,-1.9929,12.1804,28.3853,0.0337,,1.0000,0.0000,0.0000,,3.9915,77.2963,77.3993,-1.4969,46.7426,46.7666
