2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
14:22:59,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.3454,46.3694
14:22:59,0.5685,0.1952,-1.9999,0.2177,2.7228,0.0351,,0.0000,0.0000,0.0000,,3.2334,35.8302,35.9758,-1.4904,46.2182,46.2422
14:22:59,0.6356,0.0670,-1.9999,0.2696,3.3057,0.0375,,1.0000,0.0000,0.0000,,3.2333,34.7784,34.9284,-1.4905,46.1663,46.1904
14:22:59,0.6889,0.0533,-1.9998,0.3311,3.8878,0.0386,,1.0000,0.0000,0.0000,,3.2332,33.7169,33.8715,-1.4906,46.1048,46.1289
14:22:59,0.7412,0.0523,-1.9998,0.4024,4.4686,0.0387,,1.0000,0.0000,0.0000,,3.2331,32.6456,32.8053,-1.4906,46.0335,46.0577
14:22:59,0.7923,0.0511,-1.9998,0.4553,4.8554,0.0387,,1.0000,0.0000,0.0000,,3.2331,31.9261,32.0894,-1.4906,45.9807,46.0048
14:22:59,0.8424,0.0500,-1.9997,0.5426,5.4347,0.0387,,1.0000,0.0000,0.0000,,3.2331,30.8387,31.0077,-1.4907,45.8933,45.9175
14:22:59,0.8977,0.0554,-1.9997,0.6062,5.8205,0.0387,,1.0000,0.0000,0.0000,,3.2330,30.1085,30.2816,-1.4907,45.8297,45.8540
14:22:59,0.9521,0.0544,-1.9996,0.7096,6.3982,0.0387,,1.0000,0.0000,0.0000,,3.0760,29.0255,29.1881,-1.4907,45.7263,45.7506
14:22:59,1.0046,0.0525,-1.9995,0.8227,6.9750,0.0387,,1.0000,0.0000,0.0000,,3.0760,27.9125,28.0815,-1.4908,45.6132,45.6376
