2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
14:21:10,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.3454,46.3694
14:21:10,0.5615,0.1882,-1.9999,0.2177,2.7228,0.0351,,0.0000,0.0000,0.0000,,3.2334,35.8302,35.9758,-1.4904,46.2182,46.2422
14:21:10,0.6217,0.0602,-1.9999,0.2665,3.0302,0.0350,,0.0000,0.0000,0.0000,,3.2334,34.7814,34.9314,-1.4904,46.1694,46.1934
14:21:10,0.6736,0.0519,-1.9999,0.3017,3.2200,0.0331,,0.0000,0.0000,0.0000,,3.2334,34.0796,34.2326,-1.4903,46.1342,46.1583
14:21:10,0.7241,0.0505,-1.9998,0.3583,3.4915,0.0352,,0.0000,0.0000,0.0000,,3.2333,33.0230,33.1809,-1.4904,46.0776,46.1017
14:21:10,0.7739,0.0498,-1.9998,0.3989,3.7041,0.0354,,0.0000,0.0000,0.0000,,3.2333,32.3158,32.4771,-1.4905,46.0371,46.0612
14:21:11,0.8226,0.0487,-1.9998,0.4636,3.9841,0.0356,,0.0000,0.0000,0.0000,,3.2333,31.2510,31.4178,-1.4905,45.9723,45.9964
14:21:11,0.8781,0.0554,-1.9997,0.5096,4.1811,0.0356,,0.0000,0.0000,0.0000,,3.2332,30.5384,30.7091,-1.4905,45.9264,45.9505
14:21:11,0.9301,0.0520,-1.9997,0.5824,4.4670,0.0356,,0.0000,0.0000,0.0000,,3.0763,29.4861,29.6461,-1.4905,45.8535,45.8777
14:21:11,0.9823,0.0522,-1.9996,0.6600,4.7529,0.0356,,0.0000,0.0000,0.0000,,3.0762,28.4084,28.5745,-1.4906,45.7759,45.8001
14:21:11,1.0335,0.0512,-1.9996,0.7144,4.9433,0.0356,,0.0000,0.0000,0.0000,,3.0762,27.6874,27.8578,-1.4906,45.7215,45.7458
14:21:11,1.0829,0.0494,-1.9996,0.8000,5.2286,0.0356,,0.0000,0.0000,0.0000,,3.0761,26.6018,26.7791,-1.4906,45.6359,45.6603
14:21:11,1.1404,0.0575,-1.9995,0.8903,5.5135,0.0356,,0.0000,0.0000,0.0000,,3.0761,25.5115,25.6963,-1.4907,45.5456,45.5700
14:21:11,1.1944,0.0540,-1.9995,0.9546,5.8816,0.0356,,1.0000,0.0000,0.0000,,3.0760,24.7806,24.9708,-1.4907,45.4813,45.5058
14:21:11,1.2453,0.0509,-1.9994,1.0590,6.4593,0.0356,,1.0000,0.0000,0.0000,,3.0760,23.6761,23.8751,-1.4907,45.3989,45.4233
14:21:11,1.2963,0.0510,-1.9994,1.1340,6.8438,0.0356,,1.0000,0.0000,0.0000,,3.0759,22.9345,23.1398,-1.4908,45.3667,45.3912
14:21:11,1.3511,0.0548,-1.9993,1.2545,7.4197,0.0356,,1.0000,0.0000,0.0000,,3.0759,21.8140,22.0298,-1.4908,45.3146,45.3391
14:21:11,1.4075,0.0564,-1.9992,1.3845,7.9945,0.0356,,1.0000,0.0000,0.0000,,3.0758,20.6840,20.9114,-1.4909,45.2796,45.3041
14:21:11,1.4598,0.0523,-1.9991,1.4765,8.3771,0.0356,,1.0000,0.0000,0.0000,,3.0757,19.9253,20.1613,-1.4910,45.2994,45.3239
14:21:11,1.5106,0.0508,-1.9991,1.6225,8.9501,0.0356,,1.0000,0.0000,0.0000,,3.0756,18.7793,19.0295,-1.4910,45.2832,45.3077
14:21:11,1.5593,0.0488,-1.9990,1.7251,9.3314,0.0356,,1.0000,0.0000,0.0000,,3.0756,18.0100,18.2707,-1.4911,45.3250,45.3495
14:21:11,1.6088,0.0495,-1.9989,1.8870,9.9026,0.0356,,1.0000,0.0000,0.0000,,3.0755,16.8482,17.1266,-1.4912,45.3289,45.3534
14:21:11,1.6567,0.0479,-1.9988,2.0002,10.2828,0.0356,,1.0000,0.0000,0.0000,,3.0754,16.0683,16.3600,-1.4913,45.3954,45.4199
14:21:11,1.7054,0.0487,-1.9987,2.1779,10.8522,0.0356,,1.0000,0.0000,0.0000,,3.0753,14.8906,15.2048,-1.4914,45.4191,45.4436
14:21:11,1.7566,0.0511,-1.9986,2.3017,11.2311,0.0356,,1.0000,0.0000,0.0000,,3.0752,14.1002,14.4316,-1.4915,45.5265,45.5509
14:21:12,1.8061,0.0495,-1.9985,2.4951,11.7986,0.0356,,1.0000,0.0000,0.0000,,3.0751,12.9067,13.2680,-1.4916,45.5764,45.6008
14:21:12,1.8576,0.0515,-1.9984,2.6294,12.1764,0.0356,,1.0000,0.0000,0.0000,,3.0750,12.1058,12.4902,-1.4918,45.7161,45.7404
14:21:12,1.9076,0.0500,-1.9983,2.8386,12.7421,0.0356,,1.0000,0.0000,0.0000,,3.0749,10.8966,11.3221,-1.4919,45.7943,45.8186
14:21:12,1.9583,0.0507,-1.9982,2.9833,13.1186,0.0356,,1.0000,0.0000,0.0000,,3.0748,10.0852,10.5435,-1.4920,45.9609,45.9851
14:21:12,2.0076,0.0493,-1.9981,3.2082,13.6824,0.0356,,1.0000,0.0000,0.0000,,3.0746,8.8603,9.3786,-1.4922,46.0587,46.0828
14:21:12,2.0594,0.0518,-1.9980,3.3634,14.0577,0.0356,,1.0000,0.0000,0.0000,,3.0746,8.0384,8.6064,-1.4923,46.2621,46.2862
14:21:12,2.1121,0.0527,-1.9978,3.6039,14.6197,0.0356,,1.0000,0.0000,0.0000,,3.0076,6.8281,7.4611,-1.4925,46.4102,46.4342
14:21:12,2.1709,0.0587,-1.9977,3.8538,15.1807,0.0356,,1.0000,0.0000,0.0000,,2.9694,5.5954,6.3345,-1.4927,46.6160,46.6399
14:21:12,2.2249,0.0541,-1.9975,4.1131,15.7406,0.0356,,1.0000,0.0000,0.0000,,2.8799,4.3857,5.2468,-1.4929,46.8034,46.8272
14:21:12,2.2782,0.0532,-1.9974,4.2911,16.1132,0.0356,,1.0000,0.0000,0.0000,,2.7351,3.6506,4.5615,-1.4931,47.0684,47.0921
14:21:12,2.3304,0.0522,-1.9972,4.5658,16.6712,0.0356,,1.0000,0.0000,0.0000,,2.4489,2.5626,3.5445,-1.4933,47.2296,47.2532
14:21:12,2.3834,0.0530,-1.9970,4.8499,17.2281,0.0356,,1.0000,0.0000,0.0000,,2.3576,1.3608,2.7222,-1.4935,47.3866,47.4101
14:21:12,2.4361,0.0527,-1.9969,5.0444,17.5988,0.0356,,1.0000,0.0000,0.0000,,2.3560,0.5074,2.4100,-1.4937,47.6317,47.6552
14:21:12,2.4874,0.0514,-1.9967,5.3439,18.1539,0.0356,,1.0000,0.0000,0.0000,,2.1331,0.2068,2.1431,-1.4939,47.7598,47.7832
14:21:12,2.5402,0.0527,-1.9966,5.6529,18.7837,0.0356,,1.0000,0.0000,0.0000,,2.0428,-0.0608,2.0437,-1.4941,47.8901,47.9134
14:21:12,2.5926,0.0524,-1.9964,5.8639,19.1974,0.0356,,1.0000,0.0000,0.0000,,1.9720,-0.0598,1.9729,-1.4943,48.1158,48.1390
14:21:12,2.6437,0.0511,-1.9962,6.1871,19.3703,0.0356,,1.0000,0.0000,0.0000,,3.9947,94.9563,95.0403,-1.4945,48.2191,48.2423
14:21:12,2.6959,0.0522,-1.9961,6.4091,19.8215,0.0356,,1.0000,0.0000,0.0000,,3.9946,94.0677,94.1524,-1.4947,48.4316,48.4547
14:21:12,2.7485,0.0526,-1.9959,6.7489,20.8009,0.0356,,1.0000,0.0000,0.0000,,3.9944,92.7278,92.8138,-1.4949,48.5302,48.5533
14:21:13,2.8054,0.0569,-1.9957,7.0948,20.7488,0.0356,,1.0000,0.0000,0.0000,,3.9941,91.3819,91.4691,-1.4952,48.6583,48.6812
14:21:13,2.8576,0.0523,-1.9955,7.3325,21.1977,0.0356,,1.0000,0.0000,0.0000,,3.9940,90.4775,90.5657,-1.4954,48.8559,48.8788
14:21:13,2.9092,0.0516,-1.9953,7.6983,22.3060,0.0356,,1.0000,0.0000,0.0000,,3.9938,89.1117,89.2012,-1.4956,48.9202,48.9431
14:21:13,2.9614,0.0522,-1.9951,8.0700,22.3055,0.0356,,1.0000,0.0000,0.0000,,3.9935,87.7401,87.8309,-1.4958,48.9837,49.0065
14:21:13,3.0139,0.0524,-1.9949,8.3237,22.6395,0.0356,,1.0000,0.0000,0.0000,,3.9934,86.8197,86.9114,-1.4960,49.1670,49.1898
14:21:13,3.0648,0.0509,-1.9947,8.7136,23.7585,0.0356,,1.0000,0.0000,0.0000,,3.9931,85.4298,85.5231,-1.4963,49.2016,49.2244
14:21:13,3.1189,0.0540,-1.9945,8.9774,24.1182,0.0356,,1.0000,0.0000,0.0000,,3.9930,84.4993,84.5936,-1.4965,49.3882,49.4108
14:21:13,3.1704,0.0516,-1.9942,9.3790,24.0816,0.0356,,1.0000,0.0000,0.0000,,3.9927,83.0977,83.1936,-1.4967,49.4167,49.4393
14:21:13,3.2223,0.0519,-1.9940,9.7926,25.1865,0.0356,,1.0000,0.0000,0.0000,,3.9925,81.6841,81.7816,-1.4970,49.4346,49.4572
14:21:13,3.2775,0.0552,-1.9938,10.0722,25.5403,0.0356,,1.0000,0.0000,0.0000,,3.9923,80.7378,80.8364,-1.4972,49.6150,49.6375
14:21:13,3.3296,0.0521,-1.9935,10.4975,25.5040,0.0356,,1.0000,0.0000,0.0000,,3.9920,79.3125,79.4129,-1.4975,49.6246,49.6472
14:21:13,3.3828,0.0531,-1.9933,10.9347,26.5976,0.0356,,1.0000,0.0000,0.0000,,3.9918,77.8753,77.9775,-1.4977,49.6298,49.6524
14:21:13,3.4350,0.0522,-1.9931,11.2301,26.9497,0.0356,,1.0000,0.0000,0.0000,,3.9916,76.9132,77.0167,-1.4979,49.7696,49.7921
14:21:13,3.4927,0.0577,-1.9928,11.6791,26.9399,0.0356,,1.0000,0.0000,0.0000,,3.9913,75.4642,75.5697,-1.4982,49.8020,49.8246
14:21:13,3.5505,0.0578,-1.9925,12.1400,28.0056,0.0356,,1.0000,0.0000,0.0000,,3.9910,74.0033,74.1109,-1.4985,49.8223,49.8449
14:21:13,3.6073,0.0568,-1.9922,12.6069,28.0214,0.0356,,1.0000,0.0000,0.0000,,3.9907,72.5364,72.6461,-1.4988,49.8289,49.8514
14:21:13,3.6615,0.0543,-1.9919,13.0855,29.0588,0.0356,,1.0000,0.0000,0.0000,,3.9904,71.0578,71.1698,-1.4991,49.8019,49.8244
14:21:13,3.7158,0.0543,-1.9917,13.4085,29.4091,0.0356,,1.0000,0.0000,0.0000,,3.9902,70.0681,70.1816,-1.4993,49.9316,49.9541
14:21:13,3.7681,0.0523,-1.9914,13.8992,29.4592,0.0356,,1.0000,0.0000,0.0000,,3.9899,68.5774,68.6934,-1.4996,49.8764,49.8989
14:21:14,3.8185,0.0503,-1.9912,14.2321,29.8178,0.0356,,1.0000,0.0000,0.0000,,3.9897,67.5778,67.6955,-1.4998,49.9637,49.9862
14:21:14,3.8690,0.0506,-1.9909,14.7401,30.8060,0.0356,,1.0000,0.0000,0.0000,,3.8638,66.0758,66.1886,-1.5001,49.8772,49.8997
14:21:14,3.9211,0.0521,-1.9906,15.2545,30.8917,0.0356,,1.0000,0.0000,0.0000,,3.8634,64.5614,64.6769,-1.5004,49.7970,49.8196
14:21:14,3.9733,0.0522,-1.9904,15.6031,31.2492,0.0356,,1.0000,0.0000,0.0000,,3.8632,63.5462,63.6635,-1.5007,49.8834,49.9059
14:21:14,4.0253,0.0520,-1.9900,16.1345,32.1947,0.0356,,1.0000,0.0000,0.0000,,3.8629,62.0148,62.1350,-1.5010,49.7852,49.8078
14:21:14,4.0786,0.0532,-1.9898,16.4928,32.5403,0.0356,,1.0000,0.0000,0.0000,,3.8627,60.9897,61.1119,-1.5012,49.8702,49.8928
14:21:14,4.1298,0.0513,-1.9895,17.0366,32.6778,0.0356,,1.0000,0.0000,0.0000,,3.8623,59.4459,59.5713,-1.5015,49.7537,49.7763
14:21:14,4.1820,0.0522,-1.9891,17.5913,33.5727,0.0356,,1.0000,0.0000,0.0000,,3.8620,57.8913,58.0200,-1.5018,49.6341,49.6569
14:21:14,4.2371,0.0551,-1.9889,17.9652,33.9152,0.0356,,1.0000,0.0000,0.0000,,3.8618,56.8507,56.9817,-1.5021,49.7188,49.7415
14:21:14,4.2889,0.0518,-1.9886,18.5325,34.1073,0.0356,,1.0000,0.0000,0.0000,,3.4518,55.3102,55.4178,-1.5024,49.5840,49.6068
14:21:14,4.3427,0.0538,-1.9882,19.1103,34.9359,0.0356,,1.0000,0.0000,0.0000,,3.4515,53.7324,53.8431,-1.5027,49.4540,49.4768
14:21:14,4.3953,0.0526,-1.9880,19.4997,35.2735,0.0356,,1.0000,0.0000,0.0000,,3.4512,52.6763,52.7892,-1.5030,49.5032,49.5260
14:21:14,4.4482,0.0529,-1.9876,20.0905,35.5458,0.0356,,1.0000,0.0000,0.0000,,3.4509,51.0855,51.2019,-1.5033,49.3521,49.3750
14:21:14,4.5020,0.0538,-1.9872,20.6912,36.2745,0.0356,,1.0000,0.0000,0.0000,,3.4505,49.4848,49.6049,-1.5037,49.2009,49.2239
14:21:14,4.5549,0.0529,-1.9870,21.0960,36.6037,0.0356,,1.0000,0.0000,0.0000,,3.4502,48.4133,48.5360,-1.5039,49.2366,49.2596
14:21:14,4.6078,0.0529,-1.9866,21.7103,37.0029,0.0356,,1.0000,0.0000,0.0000,,3.4499,46.7990,46.9260,-1.5043,49.0634,49.0865
14:21:14,4.6653,0.0575,-1.9862,22.3337,37.5876,0.0356,,1.0000,0.0000,0.0000,,3.4495,45.1756,45.3071,-1.5046,48.9193,48.9424
14:21:14,4.7200,0.0547,-1.9859,22.7540,37.9213,0.0356,,1.0000,0.0000,0.0000,,3.4492,44.0886,44.2234,-1.5049,48.9544,48.9776
14:21:14,4.7743,0.0543,-1.9855,23.3915,38.4219,0.0356,,1.0000,0.0000,0.0000,,3.4488,42.4511,42.5910,-1.5052,48.7687,48.7919
14:21:15,4.8289,0.0546,-1.9851,24.0376,38.9400,0.0356,,1.0000,0.0000,0.0000,,3.4484,40.8050,40.9504,-1.5056,48.5790,48.6023
14:21:15,4.8826,0.0536,-1.9847,24.6923,39.4512,0.0356,,1.0000,0.0000,0.0000,,3.4480,39.1503,39.3018,-1.5060,48.3713,48.3947
14:21:15,4.9376,0.0550,-1.9845,25.1335,39.7925,0.0356,,1.0000,0.0000,0.0000,,3.4477,38.0424,38.1983,-1.5062,48.3882,48.4116
14:21:15,4.9907,0.0532,-1.9840,25.8024,40.3035,0.0356,,1.0000,0.0000,0.0000,,3.4473,36.3735,36.5365,-1.5066,48.1624,48.1859
14:21:15,5.0442,0.0535,-1.9836,26.4798,40.8133,0.0356,,1.0000,0.0000,0.0000,,3.4469,34.6961,34.8669,-1.5070,47.9305,47.9541
14:21:15,5.0973,0.0531,-1.9833,26.9361,41.1526,0.0356,,1.0000,0.0000,0.0000,,3.4466,33.5731,33.7496,-1.5072,47.9168,47.9405
14:21:15,5.1495,0.0522,-1.9829,27.6276,41.6608,0.0356,,1.0000,0.0000,0.0000,,3.4462,31.8816,32.0673,-1.5076,47.6603,47.6841
14:21:15,5.2025,0.0530,-1.9825,28.3276,42.1680,0.0356,,1.0000,0.0000,0.0000,,3.2626,30.2069,30.3826,-1.5080,47.4021,47.4261
14:21:15,5.2552,0.0528,-1.9822,28.7989,42.5055,0.0356,,1.0000,0.0000,0.0000,,3.2623,29.0689,29.2514,-1.5042,47.3701,47.3940
14:21:15,5.3086,0.0534,-1.9817,29.5130,43.0110,0.0356,,1.0000,0.0000,0.0000,,3.2619,27.3549,27.5487,-1.5136,47.0898,47.1141
