2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
13:57:24,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.3454,46.3694
13:57:24,0.6057,0.2324,-1.9999,0.2497,2.9275,0.0352,,0.0000,0.0000,0.0000,,3.2334,35.1316,35.2801,-1.4904,46.1862,46.2102
13:57:25,0.6809,0.0752,-1.9999,0.3201,3.3084,0.0348,,0.0000,0.0000,0.0000,,3.2334,33.7279,33.8825,-1.4904,46.1158,46.1399
13:57:25,0.7315,0.0506,-1.9998,0.3583,3.4915,0.0352,,0.0000,0.0000,0.0000,,3.2333,33.0230,33.1809,-1.4904,46.0776,46.1017
13:57:25,0.7819,0.0504,-1.9998,0.4199,3.7906,0.0354,,0.0000,0.0000,0.0000,,3.2333,31.9614,32.1245,-1.4905,46.0160,46.0401
13:57:25,0.8499,0.0679,-1.9998,0.4863,4.0830,0.0356,,0.0000,0.0000,0.0000,,3.2332,30.8950,31.0637,-1.4905,45.9496,45.9738
13:57:25,0.8980,0.0481,-1.9997,0.5333,4.2760,0.0356,,0.0000,0.0000,0.0000,,3.2332,30.1813,30.3540,-1.4905,45.9026,45.9268
13:57:25,0.9439,0.0460,-1.9997,0.6078,4.5624,0.0356,,0.0000,0.0000,0.0000,,3.0763,29.1274,29.2894,-1.4905,45.8282,45.8524
13:57:25,1.0151,0.0712,-1.9996,0.6870,4.8481,0.0356,,0.0000,0.0000,0.0000,,3.0762,28.0482,28.2164,-1.4906,45.7489,45.7732
13:57:25,1.0707,0.0555,-1.9996,0.7709,5.1335,0.0356,,0.0000,0.0000,0.0000,,3.0762,26.9642,27.1391,-1.4906,45.6650,45.6893
13:57:25,1.1207,0.0501,-1.9995,0.8597,5.4186,0.0356,,0.0000,0.0000,0.0000,,3.0761,25.8755,26.0577,-1.4906,45.5762,45.6006
13:57:25,1.2189,0.0982,-1.9994,0.9854,5.7981,0.0356,,0.0000,0.0000,0.0000,,3.0760,24.4165,24.6095,-1.4907,45.4506,45.4750
13:57:25,1.3229,0.1039,-1.9993,1.1897,6.3659,0.0356,,0.0000,0.0000,0.0000,,3.0759,22.2121,22.4241,-1.4908,45.2463,45.2708
13:57:25,1.4054,0.0826,-1.9992,1.3364,6.7434,0.0356,,0.0000,0.0000,0.0000,,3.0758,20.7321,20.9590,-1.4908,45.0995,45.1242
13:57:25,1.4590,0.0536,-1.9992,1.4129,6.9318,0.0356,,0.0000,0.0000,0.0000,,3.0758,19.9889,20.2242,-1.4909,45.0584,45.0831
13:57:25,1.5102,0.0512,-1.9991,1.5315,7.2140,0.0356,,0.0000,0.0000,0.0000,,3.0757,18.8703,19.1193,-1.4909,44.9955,45.0202
13:57:25,1.5779,0.0677,-1.9990,1.6549,7.4956,0.0356,,0.0000,0.0000,0.0000,,3.0756,17.7469,18.0114,-1.4910,44.9736,44.9983
13:57:25,1.6275,0.0496,-1.9990,1.7830,7.7767,0.0356,,0.0000,0.0000,0.0000,,3.0755,16.6189,16.9010,-1.4911,44.9467,44.9715
13:57:26,1.6782,0.0507,-1.9989,1.8709,7.9638,0.0356,,0.0000,0.0000,0.0000,,3.0755,15.8642,16.1596,-1.4911,44.9824,45.0071
13:57:26,1.7431,0.0649,-1.9988,2.0531,8.3372,0.0356,,0.0000,0.0000,0.0000,,3.0754,14.3487,14.6746,-1.4912,44.9847,45.0094
13:57:26,1.7935,0.0504,-1.9987,2.1473,8.5236,0.0356,,0.0000,0.0000,0.0000,,3.0753,13.5879,13.9315,-1.4913,45.0599,45.0846
13:57:26,1.8419,0.0485,-1.9986,2.2924,8.8027,0.0356,,0.0000,0.0000,0.0000,,3.0752,12.4427,12.8171,-1.4914,45.0973,45.1220
13:57:26,1.9082,0.0663,-1.9985,2.4422,9.0812,0.0356,,0.0000,0.0000,0.0000,,3.0751,11.2929,11.7041,-1.4915,45.2230,45.2476
13:57:26,1.9577,0.0495,-1.9985,2.5447,9.2666,0.0356,,0.0000,0.0000,0.0000,,3.0751,10.5238,10.9639,-1.4916,45.3522,45.3767
13:57:26,2.0064,0.0487,-1.9984,2.7022,9.5443,0.0356,,0.0000,0.0000,0.0000,,3.0750,9.3663,9.8581,-1.4917,45.4411,45.4656
13:57:26,2.0717,0.0653,-1.9983,2.8644,9.8214,0.0356,,0.0000,0.0000,0.0000,,3.0749,8.2041,8.7614,-1.4919,45.6359,45.6603
13:57:26,2.1237,0.0520,-1.9982,3.0307,10.0254,0.0356,,0.0000,0.0000,0.0000,,3.0748,7.0377,7.6801,-1.4920,45.7816,45.8059
13:57:26,2.1762,0.0525,-1.9981,3.1420,10.0125,0.0356,,0.0000,0.0000,0.0000,,2.9699,6.3072,6.9714,-1.4921,46.0072,46.0313
13:57:26,2.2432,0.0670,-1.9980,3.3646,10.0605,0.0356,,0.0000,0.0000,0.0000,,2.8911,4.7949,5.5991,-1.4923,46.2406,46.2647
13:57:26,2.2952,0.0521,-1.9979,3.4765,10.0735,0.0356,,0.0000,0.0000,0.0000,,2.8803,4.0222,4.9472,-1.4925,46.5127,46.5366
13:57:26,2.3497,0.0545,-1.9978,3.6442,10.0546,0.0356,,0.0000,0.0000,0.0000,,2.4494,3.1508,3.9909,-1.4926,46.7688,46.7927
