2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
14:16:11,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.3454,46.3694
14:16:11,0.5578,0.1845,-1.9999,0.2026,2.6415,0.0320,,0.0000,0.0000,0.0000,,3.2336,36.1787,36.3229,-1.4902,46.2333,46.2573
14:16:11,0.6195,0.0617,-1.9999,0.2497,2.9275,0.0352,,0.0000,0.0000,0.0000,,3.2334,35.1316,35.2801,-1.4904,46.1862,46.2102
14:16:11,0.6705,0.0510,-1.9999,0.3017,3.2200,0.0331,,0.0000,0.0000,0.0000,,3.2334,34.0796,34.2326,-1.4903,46.1342,46.1583
14:16:11,0.7219,0.0514,-1.9998,0.3583,3.4915,0.0352,,0.0000,0.0000,0.0000,,3.2333,33.0230,33.1809,-1.4904,46.0776,46.1017
14:16:11,0.7721,0.0502,-1.9998,0.3989,3.7041,0.0354,,0.0000,0.0000,0.0000,,3.2333,32.3158,32.4771,-1.4905,46.0371,46.0612
14:16:11,0.8268,0.0547,-1.9998,0.4636,3.9841,0.0356,,0.0000,0.0000,0.0000,,3.2333,31.2510,31.4178,-1.4905,45.9723,45.9964
14:16:11,0.8800,0.0532,-1.9997,0.5096,4.1811,0.0356,,0.0000,0.0000,0.0000,,3.2332,30.5384,30.7091,-1.4905,45.9264,45.9505
14:16:11,0.9314,0.0514,-1.9997,0.5824,4.4670,0.0356,,0.0000,0.0000,0.0000,,3.0763,29.4861,29.6461,-1.4905,45.8535,45.8777
14:16:11,0.9809,0.0495,-1.9996,0.6600,4.7529,0.0356,,0.0000,0.0000,0.0000,,3.0762,28.4084,28.5745,-1.4906,45.7759,45.8001
14:16:11,1.0373,0.0563,-1.9996,0.7144,4.9433,0.0356,,0.0000,0.0000,0.0000,,3.0762,27.6874,27.8578,-1.4906,45.7215,45.7458
14:16:11,1.0903,0.0531,-1.9996,0.8030,5.5055,0.0356,,1.0000,0.0000,0.0000,,3.0761,26.5989,26.7761,-1.4906,45.6329,45.6573
14:16:11,1.1417,0.0513,-1.9995,0.9012,6.0838,0.0356,,1.0000,0.0000,0.0000,,3.0761,25.5007,25.6855,-1.4907,45.5348,45.5592
14:16:11,1.1930,0.0514,-1.9995,0.9720,6.4688,0.0356,,1.0000,0.0000,0.0000,,3.0760,24.7632,24.9535,-1.4907,45.4640,45.4884
14:16:11,1.2427,0.0497,-1.9994,1.0862,7.0453,0.0356,,1.0000,0.0000,0.0000,,3.0760,23.6490,23.8482,-1.4907,45.3702,45.3947
14:16:11,1.2997,0.0569,-1.9993,1.1677,7.4291,0.0356,,1.0000,0.0000,0.0000,,3.0759,22.9008,23.1065,-1.4908,45.3347,45.3592
14:16:12,1.3570,0.0573,-1.9993,1.2979,8.0039,0.0356,,1.0000,0.0000,0.0000,,3.0758,21.7706,21.9868,-1.4908,45.2769,45.3015
14:16:12,1.4101,0.0531,-1.9992,1.4376,8.5776,0.0356,,1.0000,0.0000,0.0000,,3.0757,20.6309,20.8589,-1.4909,45.2286,45.2532
14:16:12,1.4592,0.0491,-1.9991,1.5361,8.9595,0.0356,,1.0000,0.0000,0.0000,,3.0757,19.8657,20.1024,-1.4910,45.2356,45.2602
