2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
13:59:24,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.3454,46.3694
13:59:25,0.5653,0.1920,-1.9999,0.2177,2.7228,0.0351,,0.0000,0.0000,0.0000,,3.2334,35.8302,35.9758,-1.4904,46.2182,46.2422
13:59:25,0.6395,0.0741,-1.9999,0.2696,3.3057,0.0375,,1.0000,0.0000,0.0000,,3.2333,34.7784,34.9284,-1.4905,46.1663,46.1904
13:59:25,0.6896,0.0501,-1.9998,0.3311,3.8878,0.0386,,1.0000,0.0000,0.0000,,3.2332,33.7169,33.8715,-1.4906,46.1048,46.1289
13:59:25,0.7423,0.0527,-1.9998,0.4024,4.4686,0.0387,,1.0000,0.0000,0.0000,,3.2331,32.6456,32.8053,-1.4906,46.0335,46.0577
13:59:25,0.7924,0.0501,-1.9998,0.4553,4.8554,0.0387,,1.0000,0.0000,0.0000,,3.2331,31.9261,32.0894,-1.4906,45.9807,46.0048
13:59:25,0.8413,0.0489,-1.9997,0.5426,5.4347,0.0387,,1.0000,0.0000,0.0000,,3.2331,30.8387,31.0077,-1.4907,45.8933,45.9175
13:59:25,0.8924,0.0511,-1.9997,0.6062,5.8205,0.0387,,1.0000,0.0000,0.0000,,3.2330,30.1085,30.2816,-1.4907,45.8297,45.8540
13:59:25,0.9485,0.0561,-1.9996,0.7096,6.3982,0.0387,,1.0000,0.0000,0.0000,,3.0760,29.0255,29.1881,-1.4907,45.7263,45.7506
13:59:25,1.0061,0.0576,-1.9995,0.8227,6.9750,0.0387,,1.0000,0.0000,0.0000,,3.0760,27.9125,28.0815,-1.4908,45.6132,45.6376
13:59:25,1.0599,0.0537,-1.9995,0.9034,7.3588,0.0387,,1.0000,0.0000,0.0000,,3.0759,27.1651,27.3387,-1.4908,45.5326,45.5570
13:59:25,1.1080,0.0481,-1.9994,1.0324,7.9337,0.0387,,1.0000,0.0000,0.0000,,3.0758,26.0361,26.2172,-1.4909,45.4035,45.4280
13:59:25,1.1604,0.0524,-1.9993,1.1710,8.5076,0.0387,,1.0000,0.0000,0.0000,,3.0757,24.8975,25.0868,-1.4909,45.2649,45.2895
13:59:25,1.2098,0.0495,-1.9992,1.2687,8.8895,0.0387,,1.0000,0.0000,0.0000,,3.0757,24.1331,24.3283,-1.4910,45.1672,45.1918
13:59:25,1.2603,0.0505,-1.9991,1.4233,9.4615,0.0387,,1.0000,0.0000,0.0000,,3.0756,22.9786,23.1835,-1.4911,45.0327,45.0574
13:59:25,1.3073,0.0470,-1.9990,1.5316,9.8423,0.0387,,1.0000,0.0000,0.0000,,3.0755,22.2036,22.4156,-1.4911,44.9620,44.9867
13:59:25,1.3546,0.0472,-1.9990,1.6441,10.2225,0.0387,,1.0000,0.0000,0.0000,,3.0754,21.4245,21.6441,-1.4912,44.9050,44.9298
13:59:25,1.4071,0.0525,-1.9988,1.8208,10.7920,0.0387,,1.0000,0.0000,0.0000,,3.0753,20.2477,20.4800,-1.4913,44.8099,44.8347
13:59:26,1.4745,0.0674,-1.9987,2.0070,11.3604,0.0387,,1.0000,0.0000,0.0000,,3.0752,19.0616,19.3080,-1.4914,44.7567,44.7815
13:59:26,1.5377,0.0632,-1.9986,2.2026,11.9276,0.0387,,1.0000,0.0000,0.0000,,3.0750,17.8659,18.1286,-1.4915,44.7199,44.7448
13:59:26,1.5945,0.0568,-1.9984,2.4077,12.4938,0.0387,,1.0000,0.0000,0.0000,,3.0749,16.6608,16.9422,-1.4916,44.6864,44.7113
13:59:26,1.6463,0.0518,-1.9983,2.6222,13.0589,0.0387,,1.0000,0.0000,0.0000,,3.0747,15.4463,15.7494,-1.4918,44.6518,44.6767
13:59:26,1.6996,0.0533,-1.9982,2.7704,13.4350,0.0387,,1.0000,0.0000,0.0000,,3.0746,14.6314,14.9510,-1.4919,44.7110,44.7359
