2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
16:49:42,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.4553,46.4792
16:49:42,0.4713,0.0980,-2.0000,0.1473,2.2581,0.0308,,0.0000,0.0000,0.0000,,3.2336,37.5673,37.7062,-1.4903,46.6911,46.7149
16:49:42,0.5374,0.0660,-1.9999,0.1909,2.8250,0.0305,,1.0000,0.0000,0.0000,,3.2336,36.5236,36.6665,-1.4903,46.8966,46.9203
16:49:42,0.5908,0.0535,-1.9999,0.2445,3.4069,0.0307,,1.0000,0.0000,0.0000,,3.2336,35.4701,35.6172,-1.4904,47.0733,47.0968
16:49:42,0.6432,0.0524,-1.9999,0.3077,3.9882,0.0307,,1.0000,0.0000,0.0000,,3.2336,34.4069,34.5585,-1.4905,47.2573,47.2808
16:49:42,0.6977,0.0545,-1.9998,0.3553,4.3753,0.0307,,1.0000,0.0000,0.0000,,3.2335,33.6927,33.8475,-1.4906,47.4892,47.5126
16:49:42,0.7516,0.0539,-1.9998,0.4346,4.9554,0.0307,,1.0000,0.0000,0.0000,,3.2335,32.6133,32.7732,-1.4906,47.7114,47.7347
16:49:42,0.8043,0.0527,-1.9998,0.5237,5.5346,0.0307,,1.0000,0.0000,0.0000,,3.2334,31.5243,31.6897,-1.4907,47.9397,47.9629
16:49:42,0.8569,0.0525,-1.9997,0.5884,5.9202,0.0307,,1.0000,0.0000,0.0000,,3.2334,30.7929,30.9622,-1.4908,48.2131,48.2362
16:49:42,0.9079,0.0511,-1.9997,0.6935,6.4978,0.0307,,1.0000,0.0000,0.0000,,3.2333,29.6878,29.8634,-1.4909,48.4572,48.4801
16:49:42,0.9607,0.0528,-1.9996,0.8082,7.0743,0.0307,,1.0000,0.0000,0.0000,,3.0764,28.5936,28.7586,-1.4911,48.7267,48.7495
16:49:42,1.0169,0.0562,-1.9996,0.8900,7.4581,0.0307,,1.0000,0.0000,0.0000,,3.0763,27.8452,28.0146,-1.4912,49.0759,49.0986
16:49:42,1.0723,0.0554,-1.9995,1.0207,8.0328,0.0307,,1.0000,0.0000,0.0000,,3.0763,26.7145,26.8910,-1.4913,49.3965,49.4190
16:49:42,1.1289,0.0566,-1.9994,1.1609,8.6065,0.0307,,1.0000,0.0000,0.0000,,3.0762,25.5742,25.7586,-1.4915,49.7273,49.7496
16:49:42,1.1831,0.0541,-1.9993,1.3107,9.1790,0.0307,,1.0000,0.0000,0.0000,,3.0761,24.4244,24.6174,-1.4916,50.0298,50.0520
16:49:43,1.2358,0.0528,-1.9993,1.4159,9.5601,0.0307,,1.0000,0.0000,0.0000,,3.0761,23.6526,23.8518,-1.4917,50.3633,50.3854
16:49:43,1.2888,0.0530,-1.9992,1.5816,10.1309,0.0307,,1.0000,0.0000,0.0000,,3.0760,22.4869,22.6963,-1.4919,50.6402,50.6622
16:49:43,1.3434,0.0545,-1.9991,1.7567,10.7005,0.0307,,1.0000,0.0000,0.0000,,3.0759,21.3117,21.5326,-1.4920,50.9196,50.9414
16:49:43,1.3989,0.0556,-1.9990,1.8788,11.0797,0.0307,,1.0000,0.0000,0.0000,,3.0758,20.5230,20.7522,-1.4921,51.2597,51.2814
16:49:43,1.4535,0.0546,-1.9989,2.0698,11.6475,0.0307,,1.0000,0.0000,0.0000,,3.0757,19.3320,19.5752,-1.4923,51.5236,51.5452
16:49:43,1.5064,0.0529,-1.9988,2.2702,12.2142,0.0307,,1.0000,0.0000,0.0000,,3.0756,18.1316,18.3906,-1.4924,51.7643,51.7858
16:49:43,1.5569,0.0505,-1.9987,2.4090,12.5914,0.0307,,1.0000,0.0000,0.0000,,3.0755,17.3261,17.5969,-1.4926,52.0468,52.0682
16:49:43,1.6046,0.0477,-1.9986,2.6252,13.1563,0.0307,,1.0000,0.0000,0.0000,,3.0754,16.1100,16.4009,-1.4927,52.2282,52.2495
16:49:43,1.6519,0.0473,-1.9985,2.7745,13.5322,0.0307,,1.0000,0.0000,0.0000,,3.0753,15.2940,15.6001,-1.4928,52.4726,52.4938
16:49:43,1.6925,0.0406,-1.9985,2.9280,13.9077,0.0307,,1.0000,0.0000,0.0000,,3.0752,14.4738,14.7969,-1.4930,52.6572,52.6783
16:49:43,1.7328,0.0403,-1.9984,3.0856,14.2827,0.0307,,1.0000,0.0000,0.0000,,3.0752,13.6495,13.9916,-1.4931,52.8363,52.8573
16:49:43,1.7731,0.0403,-1.9983,3.2475,14.6572,0.0307,,1.0000,0.0000,0.0000,,3.0751,12.8210,13.1846,-1.4932,53.0098,53.0308
16:49:43,1.8135,0.0404,-1.9982,3.4134,15.0313,0.0307,,1.0000,0.0000,0.0000,,3.0750,11.9884,12.3765,-1.4933,53.1801,53.2010
16:49:43,1.8524,0.0389,-1.9981,3.5836,15.4049,0.0307,,1.0000,0.0000,0.0000,,3.0749,11.1516,11.5678,-1.4934,53.3336,53.3545
16:49:43,1.8912,0.0388,-1.9980,3.7578,15.7779,0.0307,,1.0000,0.0000,0.0000,,3.0748,10.3107,10.7594,-1.4935,53.4833,53.5041
16:49:43,1.9316,0.0404,-1.9979,3.9362,16.1505,0.0307,,1.0000,0.0000,0.0000,,3.0747,9.4656,9.9524,-1.4937,53.6422,53.6630
16:49:43,1.9720,0.0404,-1.9978,4.1188,16.5226,0.0307,,1.0000,0.0000,0.0000,,3.0746,8.6163,9.1485,-1.4938,53.7957,53.8165
16:49:43,2.0146,0.0426,-1.9977,4.3055,16.8942,0.0307,,1.0000,0.0000,0.0000,,3.0745,7.7630,8.3497,-1.4939,53.9641,53.9848
16:49:43,2.0579,0.0433,-1.9976,4.4963,17.2653,0.0307,,1.0000,0.0000,0.0000,,3.0744,6.9055,7.5590,-1.4940,54.1344,54.1551
16:49:43,2.1011,0.0432,-1.9975,4.7902,17.8210,0.0307,,1.0000,0.0000,0.0000,,2.9694,5.6590,6.3907,-1.4942,54.2002,54.2208
16:49:43,2.1686,0.0675,-1.9973,5.0933,18.2725,0.0307,,1.0000,0.0000,0.0000,,2.8799,4.4055,5.2633,-1.4944,54.4598,54.4803
16:49:44,2.2135,0.0449,-1.9972,5.3004,18.6433,0.0307,,1.0000,0.0000,0.0000,,2.7306,3.6446,4.5541,-1.4946,54.6266,54.6470
16:49:44,2.2571,0.0436,-1.9971,5.5112,18.8915,0.0307,,1.0000,0.0000,0.0000,,2.4489,2.9505,3.8344,-1.4947,54.7793,54.7997
16:49:44,2.3009,0.0438,-1.9969,5.8380,19.9687,0.0307,,1.0000,0.0000,0.0000,,2.4487,1.6237,2.9381,-1.4949,54.8165,54.8368
16:49:44,2.3447,0.0439,-1.9968,6.0600,20.3565,0.0307,,1.0000,0.0000,0.0000,,2.3576,0.8173,2.4952,-1.4950,54.9603,54.9807
16:49:44,2.3879,0.0432,-1.9967,6.2860,20.6716,0.0307,,1.0000,0.0000,0.0000,,2.1909,0.3863,2.2247,-1.4952,55.0947,55.1150
16:49:44,2.4313,0.0433,-1.9965,6.5156,21.0793,0.0307,,1.0000,0.0000,0.0000,,2.1164,0.1941,2.1253,-1.4953,55.2263,55.2466
16:49:44,2.4742,0.0429,-1.9964,6.7497,21.4487,0.0307,,1.0000,0.0000,0.0000,,2.0281,-0.0115,2.0282,-1.4955,55.3495,55.3697
16:49:44,2.5159,0.0417,-1.9963,6.9880,21.7998,0.0307,,1.0000,0.0000,0.0000,,1.9891,-0.0601,1.9900,-1.4956,55.4592,55.4794
16:49:44,2.5602,0.0443,-1.9961,7.3514,21.8181,0.0307,,1.0000,0.0000,0.0000,,3.9948,95.1254,95.2092,-1.4958,55.4648,55.4850
16:49:44,2.6026,0.0425,-1.9960,7.5994,22.1190,0.0307,,1.0000,0.0000,0.0000,,3.9947,94.2107,94.2954,-1.4959,55.5706,55.5907
16:49:44,2.6455,0.0429,-1.9958,7.8517,22.5232,0.0307,,1.0000,0.0000,0.0000,,3.9945,93.2917,93.3772,-1.4961,55.6749,55.6950
16:49:44,2.6882,0.0427,-1.9957,8.1080,22.8666,0.0307,,1.0000,0.0000,0.0000,,3.9944,92.3688,92.4551,-1.4962,55.7752,55.7952
16:49:44,2.7306,0.0424,-1.9955,8.3683,23.2339,0.0307,,1.0000,0.0000,0.0000,,3.9942,91.4418,91.5290,-1.4964,55.8679,55.8880
16:49:44,2.7734,0.0428,-1.9954,8.6326,23.5886,0.0307,,1.0000,0.0000,0.0000,,3.9941,90.5108,90.5989,-1.4966,55.9594,55.9794
16:49:44,2.8153,0.0420,-1.9953,8.9008,23.9455,0.0307,,1.0000,0.0000,0.0000,,3.9940,89.5759,89.6649,-1.4967,56.0417,56.0617
16:49:44,2.8581,0.0427,-1.9951,9.1730,24.3012,0.0307,,1.0000,0.0000,0.0000,,3.9938,88.6370,88.7270,-1.4969,56.1257,56.1456
16:49:44,2.9002,0.0421,-1.9949,9.5903,25.4051,0.0307,,1.0000,0.0000,0.0000,,3.9936,87.2197,87.3111,-1.4971,56.0587,56.0787
16:49:44,2.9435,0.0433,-1.9947,9.8724,25.7583,0.0307,,1.0000,0.0000,0.0000,,3.9934,86.2710,86.3634,-1.4972,56.1384,56.1583
