2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
16:54:56,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4901,46.4553,46.4792
16:54:56,0.4577,0.0843,-2.0000,0.1347,2.1541,0.0299,,0.0000,0.0000,0.0000,,3.2337,37.9132,38.0508,-1.4902,46.6629,46.6867
16:54:56,0.5140,0.0563,-1.9999,0.1769,2.7254,0.0279,,1.0000,0.0000,0.0000,,3.2337,36.8710,37.0125,-1.4902,46.8271,46.8508
16:54:56,0.5570,0.0430,-1.9999,0.2105,3.1176,0.0284,,1.0000,0.0000,0.0000,,3.2337,36.1708,36.3150,-1.4903,46.9703,46.9940
16:54:56,0.5997,0.0427,-1.9999,0.2483,3.5054,0.0285,,1.0000,0.0000,0.0000,,3.2337,35.4662,35.6133,-1.4903,47.1230,47.1465
16:54:56,0.6396,0.0399,-1.9999,0.2905,3.8928,0.0285,,1.0000,0.0000,0.0000,,3.2337,34.7574,34.9075,-1.4904,47.2721,47.2956
16:54:56,0.6803,0.0407,-1.9998,0.3619,4.4735,0.0285,,1.0000,0.0000,0.0000,,3.2336,33.6861,33.8409,-1.4904,47.4080,47.4314
16:54:56,0.7226,0.0422,-1.9998,0.4148,4.8602,0.0285,,1.0000,0.0000,0.0000,,3.2336,32.9665,33.1247,-1.4905,47.5852,47.6086
16:54:56,0.7630,0.0405,-1.9998,0.4720,5.2465,0.0285,,1.0000,0.0000,0.0000,,3.2336,32.2426,32.4043,-1.4906,47.7625,47.7857
16:54:56,0.8032,0.0402,-1.9998,0.5335,5.6325,0.0285,,1.0000,0.0000,0.0000,,3.2335,31.5144,31.6799,-1.4906,47.9464,47.9696
16:54:56,0.8436,0.0404,-1.9997,0.5993,6.0180,0.0285,,1.0000,0.0000,0.0000,,3.2335,30.7820,30.9513,-1.4907,48.1406,48.1637
16:54:56,0.8840,0.0403,-1.9997,0.6694,6.4031,0.0285,,1.0000,0.0000,0.0000,,3.2335,30.0452,30.2187,-1.4908,48.3416,48.3645
16:54:57,0.9249,0.0409,-1.9997,0.7437,6.7876,0.0285,,1.0000,0.0000,0.0000,,3.0765,29.3247,29.4857,-1.4909,48.5573,48.5802
16:54:57,0.9652,0.0403,-1.9996,0.8224,7.1717,0.0285,,1.0000,0.0000,0.0000,,3.0765,28.5794,28.7445,-1.4910,48.7772,48.8000
16:54:57,1.0053,0.0402,-1.9996,0.9052,7.5554,0.0285,,1.0000,0.0000,0.0000,,3.0765,27.8299,27.9994,-1.4910,49.0037,49.0264
16:54:57,1.0464,0.0410,-1.9995,0.9924,7.9385,0.0285,,1.0000,0.0000,0.0000,,3.0764,27.0761,27.2503,-1.4911,49.2468,49.2694
16:54:57,1.0868,0.0405,-1.9995,1.0838,8.3212,0.0285,,1.0000,0.0000,0.0000,,3.0764,26.3180,26.4972,-1.4912,49.4931,49.5156
16:54:57,1.1285,0.0417,-1.9994,1.1794,8.7034,0.0285,,1.0000,0.0000,0.0000,,3.0763,25.5557,25.7402,-1.4913,49.7437,49.7661
16:54:57,1.1689,0.0404,-1.9994,1.2793,9.0851,0.0285,,1.0000,0.0000,0.0000,,3.0763,24.7892,24.9793,-1.4914,49.9809,50.0032
16:54:57,1.2096,0.0408,-1.9993,1.3834,9.4663,0.0285,,1.0000,0.0000,0.0000,,3.0762,24.0184,24.2146,-1.4915,50.2161,50.2383
16:54:57,1.2511,0.0415,-1.9993,1.4918,9.8470,0.0285,,1.0000,0.0000,0.0000,,3.0762,23.2434,23.4460,-1.4916,50.4539,50.4759
16:54:57,1.2945,0.0434,-1.9992,1.6044,10.2273,0.0285,,1.0000,0.0000,0.0000,,3.0761,22.4641,22.6737,-1.4917,50.7028,50.7247
16:54:57,1.3353,0.0408,-1.9992,1.7212,10.6070,0.0285,,1.0000,0.0000,0.0000,,3.0760,21.6806,21.8978,-1.4918,50.9260,50.9478
16:54:57,1.3761,0.0408,-1.9991,1.8422,10.9863,0.0285,,1.0000,0.0000,0.0000,,3.0760,20.8930,21.1182,-1.4919,51.1448,51.1666
16:54:57,1.4171,0.0410,-1.9990,1.9674,11.3651,0.0285,,1.0000,0.0000,0.0000,,3.0759,20.1011,20.3350,-1.4920,51.3614,51.3830
16:54:57,1.4597,0.0426,-1.9990,2.0968,11.7434,0.0285,,1.0000,0.0000,0.0000,,3.0759,19.3050,19.5485,-1.4921,51.5864,51.6080
16:54:57,1.5012,0.0415,-1.9989,2.2989,12.3099,0.0285,,1.0000,0.0000,0.0000,,3.0758,18.1029,18.3624,-1.4923,51.7302,51.7518
16:54:57,1.5440,0.0428,-1.9988,2.4388,12.6870,0.0285,,1.0000,0.0000,0.0000,,3.0757,17.2964,17.5677,-1.4924,51.9475,51.9689
16:54:57,1.5848,0.0408,-1.9987,2.5829,13.0636,0.0285,,1.0000,0.0000,0.0000,,3.0756,16.4856,16.7700,-1.4925,52.1431,52.1644
16:54:57,1.6265,0.0417,-1.9987,2.7312,13.4397,0.0285,,1.0000,0.0000,0.0000,,3.0755,15.6706,15.9696,-1.4926,52.3418,52.3631
16:54:57,1.6676,0.0411,-1.9986,2.8836,13.8153,0.0285,,1.0000,0.0000,0.0000,,3.0755,14.8515,15.1666,-1.4927,52.5327,52.5539
16:54:57,1.7093,0.0417,-1.9985,3.0403,14.1904,0.0285,,1.0000,0.0000,0.0000,,3.0754,14.0282,14.3614,-1.4928,52.7231,52.7442
16:54:57,1.7506,0.0414,-1.9984,3.2010,14.5650,0.0285,,1.0000,0.0000,0.0000,,3.0753,13.2008,13.5542,-1.4929,52.9069,52.9280
16:54:57,1.7919,0.0412,-1.9984,3.3660,14.9392,0.0285,,1.0000,0.0000,0.0000,,3.0752,12.3691,12.7457,-1.4930,53.0855,53.1065
