2023”N7ŒŽ7“ú,Time,ƒ¢Time,Xpos,Zpos,Velocity,RotateY,InputValue,AcceInput,SteeringInput,BrakeInput,Distance,CarPos.x,CarPos.z,CarDistance,Bike.x,Bike.z,BikeDistance
13:39:47,0.3733,0.3333,-2.0000,0.0905,1.7088,0.0289,,0.0000,0.0000,0.0000,,3.2337,39.2908,39.4236,-1.4887,46.3349,46.3588
13:39:48,0.6114,0.2380,-1.9999,0.2497,2.9275,0.0352,,0.0000,0.0000,0.0000,,3.2334,35.1316,35.2801,-1.4878,46.1756,46.1996
13:39:48,0.7002,0.0888,-1.9998,0.3469,3.8863,0.0333,,1.0000,0.0000,0.0000,,3.2334,33.3678,33.5240,-1.4870,46.0888,46.1128
13:39:48,0.7607,0.0606,-1.9998,0.4181,4.4669,0.0331,,1.0000,0.0000,0.0000,,3.2334,32.2965,32.4580,-1.4867,46.0221,46.0461
13:39:48,0.8200,0.0593,-1.9998,0.4990,5.0469,0.0331,,1.0000,0.0000,0.0000,,3.2333,31.2157,31.3827,-1.4863,45.9305,45.9545
13:39:48,0.8781,0.0580,-1.9997,0.5583,5.4330,0.0331,,1.0000,0.0000,0.0000,,3.2333,30.4897,30.6607,-1.4861,45.8730,45.8971
13:39:48,0.9354,0.0573,-1.9997,0.6553,6.0115,0.0331,,1.0000,0.0000,0.0000,,3.0763,29.4132,29.5737,-1.4857,45.7613,45.7854
13:39:48,0.9927,0.0574,-1.9996,0.7619,6.5889,0.0331,,1.0000,0.0000,0.0000,,3.0763,28.3066,28.4733,-1.4854,45.6582,45.6823
13:39:48,1.0566,0.0639,-1.9995,0.8781,7.1653,0.0331,,1.0000,0.0000,0.0000,,3.0762,27.1904,27.3639,-1.4851,45.5479,45.5721
13:39:48,1.1226,0.0660,-1.9994,1.0480,7.9321,0.0331,,1.0000,0.0000,0.0000,,3.0761,25.6872,25.8707,-1.4846,45.3733,45.3976
13:39:48,1.1831,0.0604,-1.9994,1.1865,8.5059,0.0331,,1.0000,0.0000,0.0000,,3.0760,24.5486,24.7406,-1.4842,45.2421,45.2664
13:39:48,1.2415,0.0584,-1.9993,1.3347,9.0787,0.0331,,1.0000,0.0000,0.0000,,3.0760,23.4005,23.6018,-1.4837,45.0847,45.1091
13:39:48,1.2997,0.0582,-1.9992,1.4387,9.4599,0.0331,,1.0000,0.0000,0.0000,,3.0759,22.6298,22.8379,-1.4835,44.9895,45.0140
13:39:48,1.3580,0.0582,-1.9991,1.6027,10.0308,0.0331,,1.0000,0.0000,0.0000,,3.0758,21.4658,21.6850,-1.4837,44.8188,44.8434
13:39:48,1.4157,0.0577,-1.9990,1.7762,10.6006,0.0331,,1.0000,0.0000,0.0000,,3.0757,20.2922,20.5240,-1.4842,44.6775,44.7022
13:39:48,1.4754,0.0597,-1.9989,1.9592,11.1694,0.0331,,1.0000,0.0000,0.0000,,3.0756,19.1093,19.3552,-1.4848,44.5433,44.5680
13:39:49,1.5455,0.0701,-1.9988,2.2180,11.9260,0.0331,,1.0000,0.0000,0.0000,,3.0754,17.5172,17.7851,-1.4857,44.3802,44.4050
13:39:49,1.6119,0.0664,-1.9986,2.4230,12.4922,0.0331,,1.0000,0.0000,0.0000,,3.0753,16.3121,16.5995,-1.4865,44.3113,44.3362
